State,Institute,Institute Type,Course,Quota,Hosp Beds,Course Fee,Stipend Year 1,Stipend Year 2,Stipend Year 3,Bond,Bond Penalty
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MD MICROBIOLOGY,Deemed: Mngmt,700,200000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MD PAEDIATRICS,Deemed: Mngmt,700,4800000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MD PAEDIATRICS,Deemed: NRI,700,9185000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MD PATHOLOGY,Deemed: Mngmt,700,1000000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MD PHARMACOLOGY,Deemed: Mngmt,700,200000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MD PHYSIOLOGY,Deemed: Mngmt,700,75000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MD PSYCHIATRY,Deemed: Mngmt,700,3000000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MD PSYCHIATRY,Deemed: NRI,700,7515000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MD PULMONARY MEDICINE,Deemed: Mngmt,700,4200000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MD PULMONARY MEDICINE,Deemed: NRI,700,9185000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MD RADIODIAGNOSIS,Deemed: Mngmt,700,7600000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MD RADIODIAGNOSIS,Deemed: NRI,700,14613000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MD TRANSFUSION MEDICINE,Deemed: Mngmt,700,1000000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MS ENT,Deemed: Mngmt,700,3000000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MS GENERAL SURGERY,Deemed: Mngmt,700,4000000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MS GENERAL SURGERY,Deemed: NRI,700,7515000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MS OBG,Deemed: Mngmt,700,5000000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MS OBG,Deemed: NRI,700,10020000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MS OPHTHALMOLOGY,Deemed: Mngmt,700,3200000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MS OPHTHALMOLOGY,Deemed: NRI,700,7933000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MS ORTHOPAEDICS,Deemed: Mngmt,700,4000000,56010,56010,56010,0 years,0
Uttar Pradesh,"Santosh Medical College, Ghaziabad",Deemed,MS ORTHOPAEDICS,Deemed: NRI,700,8350000,56010,56010,56010,0 years,0
Uttar Pradesh,"Shaikh-Ul-Hind Maulana Mahmood Hasan Medical College, Saharanpur",Govt,MD ANAESTHESIOLOGY,All India Quota,430,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Shaikh-Ul-Hind Maulana Mahmood Hasan Medical College, Saharanpur",Govt,MD ANATOMY,All India Quota,430,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Shaikh-Ul-Hind Maulana Mahmood Hasan Medical College, Saharanpur",Govt,MD COMMUNITY MEDICINE,All India Quota,430,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Shaikh-Ul-Hind Maulana Mahmood Hasan Medical College, Saharanpur",Govt,MD DERMATOLOGY,All India Quota,430,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Shaikh-Ul-Hind Maulana Mahmood Hasan Medical College, Saharanpur",Govt,MD GENERAL MEDICINE,All India Quota,430,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Shaikh-Ul-Hind Maulana Mahmood Hasan Medical College, Saharanpur",Govt,MD PAEDIATRICS,All India Quota,430,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Shaikh-Ul-Hind Maulana Mahmood Hasan Medical College, Saharanpur",Govt,MD PATHOLOGY,All India Quota,430,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Shaikh-Ul-Hind Maulana Mahmood Hasan Medical College, Saharanpur",Govt,MD PHARMACOLOGY,All India Quota,430,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Shaikh-Ul-Hind Maulana Mahmood Hasan Medical College, Saharanpur",Govt,MS GENERAL SURGERY,All India Quota,430,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Shaikh-Ul-Hind Maulana Mahmood Hasan Medical College, Saharanpur",Govt,MS OBG,All India Quota,430,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Shaikh-Ul-Hind Maulana Mahmood Hasan Medical College, Saharanpur",Govt,MS ORTHOPAEDICS,All India Quota,430,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Shri Shiv Prasad Gupta Divisional District Hospital, Varanasi",Govt,Diploma in OPHTHALMOLOGY - DO (NBEMS),DNB Quota,300,125000,70000,72000,0,0 years,0
Uttar Pradesh,"Shri Shiv Prasad Gupta Divisional District Hospital, Varanasi",Govt,Diploma in PAEDIATRICS - DCH (NBEMS),DNB Quota,300,125000,70000,72000,0,0 years,0
Uttar Pradesh,"Siddh Multi Specialty Hospital, Moradabad",Private,Diploma in ANAESTHESIOLOGY - DA (NBEMS),DNB Quota,100,125000,56000,57000,0,0 years,0
Uttar Pradesh,"Siddh Multi Specialty Hospital, Moradabad",Private,Diploma in OBG - DGO (NBEMS),DNB Quota,100,125000,56000,57000,0,0 years,0
Uttar Pradesh,"Siddh Multi Specialty Hospital, Moradabad",Private,Diploma in RADIO DIAGNOSIS - DMRD (NBEMS),DNB Quota,100,125000,56000,57000,0,0 years,0
Uttar Pradesh,"SN Medical College, Agra",Govt,Diploma in DERMATOLOGY,All India Quota,976,40000,80000,80000,0,2 years,2000000
Uttar Pradesh,"SN Medical College, Agra",Govt,Diploma in ENT,All India Quota,976,40000,80000,80000,0,2 years,2000000
Uttar Pradesh,"SN Medical College, Agra",Govt,Diploma in ORTHOPAEDICS,All India Quota,976,40000,80000,80000,0,2 years,2000000
Uttar Pradesh,"SN Medical College, Agra",Govt,Diploma in PAEDIATRICS,All India Quota,976,40000,80000,80000,0,2 years,2000000
Uttar Pradesh,"SN Medical College, Agra",Govt,Diploma in PULMONARY MEDICINE,All India Quota,976,40000,80000,80000,0,2 years,2000000
Uttar Pradesh,"SN Medical College, Agra",Govt,MD ANAESTHESIOLOGY,All India Quota,976,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"SN Medical College, Agra",Govt,MD ANATOMY,All India Quota,976,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"SN Medical College, Agra",Govt,MD COMMUNITY MEDICINE,All India Quota,976,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"SN Medical College, Agra",Govt,MD DERMATOLOGY,All India Quota,976,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"SN Medical College, Agra",Govt,MD FORENSIC MEDICINE,All India Quota,976,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"SN Medical College, Agra",Govt,MD GENERAL MEDICINE,All India Quota,976,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"SN Medical College, Agra",Govt,MD MICROBIOLOGY,All India Quota,976,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"SN Medical College, Agra",Govt,MD PAEDIATRICS,All India Quota,976,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"SN Medical College, Agra",Govt,MD PATHOLOGY,All India Quota,976,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"SN Medical College, Agra",Govt,MD PHARMACOLOGY,All India Quota,976,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"SN Medical College, Agra",Govt,MD PHYSIOLOGY,All India Quota,976,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"SN Medical College, Agra",Govt,MD PSYCHIATRY,All India Quota,976,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"SN Medical College, Agra",Govt,MD PULMONARY MEDICINE,All India Quota,976,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"SN Medical College, Agra",Govt,MD RADIODIAGNOSIS,All India Quota,976,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"SN Medical College, Agra",Govt,MD RADIOTHERAPY,All India Quota,976,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"SN Medical College, Agra",Govt,MS ENT,All India Quota,976,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"SN Medical College, Agra",Govt,MS GENERAL SURGERY,All India Quota,976,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"SN Medical College, Agra",Govt,MS OBG,All India Quota,976,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"SN Medical College, Agra",Govt,MS OPHTHALMOLOGY,All India Quota,976,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"SN Medical College, Agra",Govt,MS ORTHOPAEDICS,All India Quota,976,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Sri Ram Hospital, Ayodhya",Govt,Diploma in TB & CHEST DISEASE - DTCD (NBEMS),DNB Quota,120,125000,70000,72000,0,0 years,0
Uttar Pradesh,"Sri Sai Hospital, Moradabad",Private,Diploma in ANAESTHESIOLOGY - DA (NBEMS),DNB Quota,100,125000,55000,60000,0,0 years,0
Uttar Pradesh,"State Medical College & Pt. Ram Prasad Bismil Memorial Hospital, Shahjahanpur",Govt,Diploma in FAMILY MEDICINE - D Fam. Med. (NBEMS),DNB Quota,312,125000,80000,80000,0,0 years,0
Uttar Pradesh,"State Medical College & Pt. Ram Prasad Bismil Memorial Hospital, Shahjahanpur",Govt,Diploma in OBG - DGO (NBEMS),DNB Quota,312,125000,80000,80000,0,0 years,0
Uttar Pradesh,"State Medical College & Pt. Ram Prasad Bismil Memorial Hospital, Shahjahanpur",Govt,Diploma in PAEDIATRICS - DCH (NBEMS),DNB Quota,312,125000,80000,80000,0,0 years,0
Uttar Pradesh,"State Medical College & Pt. Ram Prasad Bismil Memorial Hospital, Shahjahanpur",Govt,Diploma in RADIO DIAGNOSIS - DMRD (NBEMS),DNB Quota,312,125000,80000,80000,0,0 years,0
Uttar Pradesh,"State Medical College & Pt. Ram Prasad Bismil Memorial Hospital, Shahjahanpur",Govt,DNB GENERAL MEDICINE,DNB Quota,312,125000,80000,80000,80000,0 years,0
Uttar Pradesh,"State Medical College & Pt. Ram Prasad Bismil Memorial Hospital, Shahjahanpur",Govt,DNB GENERAL SURGERY,DNB Quota,312,125000,80000,80000,80000,0 years,0
Uttar Pradesh,"Sumitra Hospital, Noida",Private,Diploma in FAMILY MEDICINE - D Fam. Med. (NBEMS),DNB Quota,100,125000,50000,55000,0,0 years,0
Uttar Pradesh,"Sumitra Hospital, Noida",Private,Diploma in PAEDIATRICS - DCH (NBEMS),DNB Quota,100,125000,50000,55000,0,0 years,0
Uttar Pradesh,"Sushrut Institute of Plastic Surgery, Lucknow",Private,DrNB PLASTIC SURGERY (Direct 6 Yrs),DNB Quota,25,125000,68000,70000,72000,0 years,0
Uttar Pradesh,"Tej Bahadur Sapru Hospital, Allahabad",Govt,Diploma in PAEDIATRICS - DCH (NBEMS),DNB Quota,0,125000,70000,72000,0,0 years,0
Uttar Pradesh,"Tej Bahadur Sapru Hospital, Allahabad",Govt,DNB GENERAL MEDICINE,DNB Quota,0,125000,70000,72000,74000,0 years,0
Uttar Pradesh,"Tej Bahadur Sapru Hospital, Allahabad",Govt,DNB GENERAL SURGERY,DNB Quota,0,125000,70000,72000,74000,0 years,0
Uttar Pradesh,"The Fatima Hospital, Lucknow",Private,DNB GENERAL MEDICINE,DNB Quota,100,125000,56100,57800,59500,0 years,0
Uttar Pradesh,"The Fatima Hospital, Lucknow",Private,DNB OBG,DNB Quota,100,125000,56100,57800,59500,0 years,0
Uttar Pradesh,"The Fatima Hospital, Lucknow",Private,DNB PAEDIATRICS,DNB Quota,100,125000,56100,57800,59500,0 years,0
Uttar Pradesh,"Ursala Horsman Memorial Hospital, Kanpur",Govt,Diploma in ENT - DLO (NBEMS),DNB Quota,550,125000,70000,72000,0,0 years,0
Uttar Pradesh,"Ursala Horsman Memorial Hospital, Kanpur",Govt,Diploma in OPHTHALMOLOGY - DO (NBEMS),DNB Quota,550,125000,70000,72000,0,0 years,0
Uttar Pradesh,"Ursala Horsman Memorial Hospital, Kanpur",Govt,Diploma in TB & CHEST DISEASE - DTCD (NBEMS),DNB Quota,550,125000,70000,72000,0,0 years,0
Uttar Pradesh,"Ursala Horsman Memorial Hospital, Kanpur",Govt,DNB EMERGENCY MEDICINE,DNB Quota,550,125000,70000,72000,74000,0 years,0
Uttar Pradesh,"Ursala Horsman Memorial Hospital, Kanpur",Govt,DNB GENERAL MEDICINE,DNB Quota,550,125000,70000,72000,74000,0 years,0
Uttar Pradesh,"Ursala Horsman Memorial Hospital, Kanpur",Govt,DNB PAEDIATRICS,DNB Quota,550,125000,70000,72000,74000,0 years,0
Uttar Pradesh,"Uttar Pradesh University of Medical Sciences (formerly UP Rural IMS&R), Etawah",Govt,DNB GENERAL MEDICINE,DNB Quota,1050,125000,80000,80000,80000,0 years,0
Uttar Pradesh,"Uttar Pradesh University of Medical Sciences (formerly UP Rural IMS&R), Etawah",Govt,MD ANAESTHESIOLOGY,All India Quota,1050,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Uttar Pradesh University of Medical Sciences (formerly UP Rural IMS&R), Etawah",Govt,MD ANATOMY,All India Quota,1050,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Uttar Pradesh University of Medical Sciences (formerly UP Rural IMS&R), Etawah",Govt,MD BIOCHEMISTRY,All India Quota,1050,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Uttar Pradesh University of Medical Sciences (formerly UP Rural IMS&R), Etawah",Govt,MD COMMUNITY MEDICINE,All India Quota,1050,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Uttar Pradesh University of Medical Sciences (formerly UP Rural IMS&R), Etawah",Govt,MD MICROBIOLOGY,All India Quota,1050,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Uttar Pradesh University of Medical Sciences (formerly UP Rural IMS&R), Etawah",Govt,MD PAEDIATRICS,All India Quota,1050,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Uttar Pradesh University of Medical Sciences (formerly UP Rural IMS&R), Etawah",Govt,MD PATHOLOGY,All India Quota,1050,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Uttar Pradesh University of Medical Sciences (formerly UP Rural IMS&R), Etawah",Govt,MD PHARMACOLOGY,All India Quota,1050,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Uttar Pradesh University of Medical Sciences (formerly UP Rural IMS&R), Etawah",Govt,MD PHYSIOLOGY,All India Quota,1050,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Uttar Pradesh University of Medical Sciences (formerly UP Rural IMS&R), Etawah",Govt,MD PULMONARY MEDICINE,All India Quota,1050,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Uttar Pradesh University of Medical Sciences (formerly UP Rural IMS&R), Etawah",Govt,MS ENT,All India Quota,1050,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Uttar Pradesh University of Medical Sciences (formerly UP Rural IMS&R), Etawah",Govt,MS GENERAL SURGERY,All India Quota,1050,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Uttar Pradesh University of Medical Sciences (formerly UP Rural IMS&R), Etawah",Govt,MS OBG,All India Quota,1050,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Uttar Pradesh University of Medical Sciences (formerly UP Rural IMS&R), Etawah",Govt,MS OPHTHALMOLOGY,All India Quota,1050,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Uttar Pradesh University of Medical Sciences (formerly UP Rural IMS&R), Etawah",Govt,MS ORTHOPAEDICS,All India Quota,1050,40000,100980,104040,107100,2 years,4000000
Uttar Pradesh,"Vardhman Trauma & Laparoscopy Centre, Muzaffarnagar",Private,DNB ORTHOPAEDICS,DNB Quota,0,125000,55000,60000,65000,0 years,0
Uttar Pradesh,"Varun Trauma & Burn Centre, Aligarh",Private,Diploma in ANAESTHESIOLOGY - DA (NBEMS),DNB Quota,50,125000,60000,70000,0,0 years,0
Uttar Pradesh,"Veerangana Awanti Bai Women Hospital, Lucknow",Govt,Diploma in OBG - DGO (NBEMS),DNB Quota,0,125000,70000,72000,0,0 years,0
Uttar Pradesh,"Veerangana Awanti Bai Women Hospital, Lucknow",Govt,DNB OBG,DNB Quota,0,125000,70000,72000,74000,0 years,0
Uttar Pradesh,"Vivekananda Polyclinic & Institute of Medical Sciences, Lucknow",Private,Diploma in ANAESTHESIOLOGY - DA (NBEMS),DNB Quota,350,125000,61100,62800,0,0 years,0
Uttar Pradesh,"Vivekananda Polyclinic & Institute of Medical Sciences, Lucknow",Private,Diploma in OBG - DGO (NBEMS),DNB Quota,350,125000,61100,62800,0,0 years,0
Uttar Pradesh,"Vivekananda Polyclinic & Institute of Medical Sciences, Lucknow",Private,Diploma in OPHTHALMOLOGY - DO (NBEMS),DNB Quota,350,125000,61100,62800,0,0 years,0
Uttar Pradesh,"Vivekananda Polyclinic & Institute of Medical Sciences, Lucknow",Private,DNB ANAESTHESIOLOGY,DNB Quota,350,125000,61100,62800,64500,0 years,0
Uttar Pradesh,"Vivekananda Polyclinic & Institute of Medical Sciences, Lucknow",Private,DNB EMERGENCY MEDICINE,DNB Quota,350,125000,61100,62800,64500,0 years,0
Uttar Pradesh,"Vivekananda Polyclinic & Institute of Medical Sciences, Lucknow",Private,DNB GENERAL MEDICINE,DNB Quota,350,125000,61100,62800,64500,0 years,0
Uttar Pradesh,"Vivekananda Polyclinic & Institute of Medical Sciences, Lucknow",Private,DNB GENERAL SURGERY,DNB Quota,350,125000,61100,62800,64500,0 years,0
Uttar Pradesh,"Vivekananda Polyclinic & Institute of Medical Sciences, Lucknow",Private,DNB OBG,DNB Quota,350,125000,61100,62800,64500,0 years,0
Uttar Pradesh,"Vivekananda Polyclinic & Institute of Medical Sciences, Lucknow",Private,DNB OPHTHALMOLOGY,DNB Quota,350,125000,61100,62800,64500,0 years,0
Uttar Pradesh,"Vivekananda Polyclinic & Institute of Medical Sciences, Lucknow",Private,DNB ORTHOPAEDICS,DNB Quota,350,125000,61100,62800,64500,0 years,0
Uttar Pradesh,"Vivekananda Polyclinic & Institute of Medical Sciences, Lucknow",Private,DNB PAEDIATRICS,DNB Quota,350,125000,61100,62800,64500,0 years,0
Uttar Pradesh,"Vivekananda Polyclinic & Institute of Medical Sciences, Lucknow",Private,DNB PATHOLOGY,DNB Quota,350,125000,61100,62800,64500,0 years,0
Uttar Pradesh,"Vivekananda Polyclinic & Institute of Medical Sciences, Lucknow",Private,DNB RADIODIAGNOSIS,DNB Quota,350,125000,61100,62800,64500,0 years,0
Uttar Pradesh,"Vivekananda Polyclinic & Institute of Medical Sciences, Lucknow",Private,DrNB PLASTIC SURGERY (Direct 6 Yrs),DNB Quota,350,125000,61100,62800,64500,0 years,0
Uttar Pradesh,"Yashoda Super Speciality Hospital, Daburchauk, Ghaziabad",Private,DNB ANAESTHESIOLOGY,DNB Quota,0,125000,62000,65000,68000,0 years,0
Uttar Pradesh,"Yashoda Super Speciality Hospital, Daburchauk, Ghaziabad",Private,DNB GENERAL MEDICINE,DNB Quota,0,125000,62000,65000,68000,0 years,0
Uttar Pradesh,"Yashoda Super Speciality Hospital, Daburchauk, Ghaziabad",Private,DNB PAEDIATRICS,DNB Quota,0,125000,62000,65000,68000,0 years,0
Uttar Pradesh,"Yashoda Super Speciality Hospital, Daburchauk, Ghaziabad",Private,DNB PATHOLOGY,DNB Quota,0,125000,62000,65000,68000,0 years,0
Uttar Pradesh,"Yashoda Super Speciality Hospital, Daburchauk, Ghaziabad",Private,DNB PULMONARY MEDICINE,DNB Quota,0,125000,62000,65000,68000,0 years,0
Uttar Pradesh,"Yashoda Super Speciality Hospital, Daburchauk, Ghaziabad",Private,DNB RADIODIAGNOSIS,DNB Quota,0,125000,62000,65000,68000,0 years,0
Uttar Pradesh,"Yashoda Super Specialty Hospitals, Nehru Nagar, Ghaziabad",Private,DNB ANAESTHESIOLOGY,DNB Quota,0,125000,70000,72000,74000,0 years,0
Uttar Pradesh,"Yashoda Super Specialty Hospitals, Nehru Nagar, Ghaziabad",Private,DNB EMERGENCY MEDICINE,DNB Quota,0,125000,70000,72000,74000,0 years,0
Uttar Pradesh,"Yashoda Super Specialty Hospitals, Nehru Nagar, Ghaziabad",Private,DNB GENERAL MEDICINE,DNB Quota,0,125000,70000,72000,74000,0 years,0
Uttar Pradesh,"Yashoda Super Specialty Hospitals, Nehru Nagar, Ghaziabad",Private,DNB GENERAL SURGERY,DNB Quota,0,125000,70000,72000,74000,0 years,0
Uttar Pradesh,"Yashoda Super Specialty Hospitals, Nehru Nagar, Ghaziabad",Private,DNB OBG,DNB Quota,0,125000,70000,72000,74000,0 years,0
Uttar Pradesh,"Yashoda Super Specialty Hospitals, Nehru Nagar, Ghaziabad",Private,DNB ORTHOPAEDICS,DNB Quota,0,125000,70000,72000,74000,0 years,0
Uttar Pradesh,"Yashoda Super Specialty Hospitals, Nehru Nagar, Ghaziabad",Private,DNB PAEDIATRICS,DNB Quota,0,125000,70000,72000,74000,0 years,0
Uttar Pradesh,"Yashoda Super Specialty Hospitals, Nehru Nagar, Ghaziabad",Private,DNB PATHOLOGY,DNB Quota,0,125000,70000,72000,74000,0 years,0
Uttar Pradesh,"Yashoda Super Specialty Hospitals, Nehru Nagar, Ghaziabad",Private,DNB PULMONARY MEDICINE,DNB Quota,0,125000,70000,72000,74000,0 years,0
Uttar Pradesh,"Yashoda Super Specialty Hospitals, Nehru Nagar, Ghaziabad",Private,DNB RADIODIAGNOSIS,DNB Quota,0,125000,70000,72000,74000,0 years,0
Uttar Pradesh,"Yatharth Super Specialty Hospitals, Greater Noida",Private,Diploma in OBG - DGO (NBEMS),DNB Quota,0,125000,80000,85000,0,0 years,0
Uttar Pradesh,"Yatharth Super Specialty Hospitals, Greater Noida",Private,DNB ANAESTHESIOLOGY,DNB Quota,0,125000,80000,85000,90000,0 years,0
Uttar Pradesh,"Yatharth Super Specialty Hospitals, Greater Noida",Private,DNB GENERAL MEDICINE,DNB Quota,0,125000,80000,85000,90000,0 years,0
Uttar Pradesh,"Yatharth Super Specialty Hospitals, Greater Noida",Private,DNB GENERAL SURGERY,DNB Quota,0,125000,80000,85000,90000,0 years,0
