Round,AI Rank,State,Institute,Course,Quota,Category
0,1835,Pondicherry,"JIPMER, Puducherry",OPHTHALMOLOGY,JIMPER-Inst. Pref,INST (JIPMER)-PwD
0,1836,Chandigarh,"PGIMER, Chandigarh",PAEDIATRICS,PGIMER-All India,SC
0,1845,Pondicherry,"JIPMER, Puducherry",FORENSIC MEDICINE,JIPMER-All India,EWS
0,1860,West Bengal,"AIIMS, Kalyani",OPHTHALMOLOGY,AIIMS-All India,OBC
0,1862,Pondicherry,"JIPMER, Puducherry",GENERAL MEDICINE,JIPMER-All India,ST
0,1871,Delhi,"AIIMS, Delhi",ANATOMY,AIIMS-All India,UR
0,1884,Odisha,"AIIMS, Bhubaneswar",PHARMACOLOGY,AIIMS-All India,UR
0,1888,Punjab,"AIIMS, Bathinda",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1900,Chandigarh,"PGIMER, Chandigarh",PATHOLOGY,PGIMER-All India,OBC
0,1903,Pondicherry,"JIPMER, Puducherry",PATHOLOGY,JIPMER-All India,OBC
0,1905,Delhi,"AIIMS, Delhi",IHBT,AIIMS-All India,OBC
0,1908,Delhi,"AIIMS, Delhi",ENT,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1909,Chhattisgarh,"AIIMS, Raipur",PSYCHIATRY,AIIMS-All India,OBC
0,1911,Punjab,"AIIMS, Bathinda",IHBT,AIIMS-All India,UR
0,1917,Andhra Pradesh,"AIIMS, Mangalagiri",RADIO DIAGNOSIS,AIIMS-All India,SC
0,1919,Delhi,"AIIMS, Delhi",PALLIATIVE MEDICINE,AIIMS-All India,OBC
0,1922,Madhya Pradesh,"AIIMS, Bhopal",ANAESTHESIOLOGY,AIIMS-All India,EWS
0,1926,Chhattisgarh,"AIIMS, Raipur",PATHOLOGY,AIIMS-All India,UR
0,1927,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",ANAESTHESIOLOGY,AIIMS-All India,EWS
0,1931,Uttarakhand,"AIIMS, Rishikesh",DERMATOLOGY,AIIMS-All India,SC
0,1933,Jharkhand,"AIIMS, Deoghar",PATHOLOGY,AIIMS-All India,UR
0,1941,Odisha,"AIIMS, Bhubaneswar",ENT,AIIMS-All India,EWS
0,1944,Odisha,"AIIMS, Bhubaneswar",PAEDIATRICS,AIIMS-All India,SC
0,1951,Maharashtra,"AIIMS, Nagpur",ANAESTHESIOLOGY,AIIMS-All India,EWS
0,1954,Bihar,"AIIMS, Patna",PSYCHIATRY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1955,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1957,Punjab,"AIIMS, Bathinda",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1959,Pondicherry,"JIPMER, Puducherry",ORTHOPAEDICS,JIMPER-Inst. Pref,INST (JIPMER)
0,1969,Uttar Pradesh,"AIIMS, Gorakhpur",EMERGENCY MEDICINE,AIIMS-All India,EWS
0,1975,Chhattisgarh,"AIIMS, Raipur",CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1977,Madhya Pradesh,"AIIMS, Bhopal",FORENSIC MEDICINE,AIIMS-All India,UR
0,1995,Pondicherry,"JIPMER, Puducherry",ORTHOPAEDICS,JIMPER-Inst. Pref,INST (JIPMER)
0,1997,West Bengal,"AIIMS, Kalyani",PATHOLOGY,AIIMS-All India,UR
0,2007,Jharkhand,"AIIMS, Deoghar",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,2013,Delhi,"AIIMS, Delhi",OBG,AIIMS-All India,SC
0,2018,Andhra Pradesh,"AIIMS, Mangalagiri",PAEDIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2026,Jammu and Kashmir,"AIIMS, Jammu",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,2031,Maharashtra,"AIIMS, Nagpur",FORENSIC MEDICINE,AIIMS-All India,UR
0,2035,Jammu and Kashmir,"AIIMS, Jammu",PATHOLOGY,AIIMS-All India,UR
0,2037,Maharashtra,"AIIMS, Nagpur",ENT,AIIMS-All India,EWS
0,2039,Assam,"AIIMS, Guwahati",RADIO DIAGNOSIS,AIIMS-All India,SC
0,2040,Uttar Pradesh,"AIIMS, Rai Bareli",PATHOLOGY,AIIMS-All India,UR
0,2041,Delhi,"AIIMS, Delhi",FORENSIC MEDICINE,AIIMS-All India,OBC
0,2044,Madhya Pradesh,"AIIMS, Bhopal",RADIO DIAGNOSIS,AIIMS-All India,ST
0,2046,Maharashtra,"AIIMS, Nagpur",OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2054,Chhattisgarh,"AIIMS, Raipur",IHBT,AIIMS-All India,UR
0,2070,Uttar Pradesh,"AIIMS, Rai Bareli",MICROBIOLOGY,AIIMS-All India,UR
0,2085,West Bengal,"AIIMS, Kalyani",PSYCHIATRY,AIIMS-All India,OBC
0,2088,Rajasthan,"AIIMS, Jodhpur",BIOCHEMISTRY,AIIMS-All India,UR
0,2091,Pondicherry,"JIPMER, Puducherry",PSYCHIATRY,JIMPER-Inst. Pref,INST (JIPMER)
0,2093,Chandigarh,"PGIMER, Chandigarh",BIOCHEMISTRY,PGIMER-All India,UR
0,2094,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-All India,UR-PwD
0,2097,Rajasthan,"AIIMS, Jodhpur",COMMUNITY MEDICINE,AIIMS-All India,UR
0,2102,Andhra Pradesh,"AIIMS, Mangalagiri",PSYCHIATRY,AIIMS-All India,OBC
0,2106,Chandigarh,"PGIMER, Chandigarh",OBG,PGIMER-Rural,UR-RA
0,2107,Jharkhand,"AIIMS, Deoghar",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,2109,Punjab,"AIIMS, Bathinda",RADIO DIAGNOSIS,AIIMS-All India,SC
0,2110,Chhattisgarh,"AIIMS, Raipur",PATHOLOGY,AIIMS-All India,OBC
0,2112,Andhra Pradesh,"AIIMS, Mangalagiri",PAEDIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2115,Punjab,"AIIMS, Bathinda",PSYCHIATRY,AIIMS-All India,OBC
0,2125,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",PSYCHIATRY,AIIMS-All India,OBC
0,2127,Uttarakhand,"AIIMS, Rishikesh",ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2128,Punjab,"AIIMS, Bathinda",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2143,Andhra Pradesh,"AIIMS, Mangalagiri",ENT,AIIMS-All India,EWS
0,2149,Delhi,"AIIMS, Delhi",ORTHOPAEDICS,AIIMS-All India,SC
0,2160,Pondicherry,"JIPMER, Puducherry",ANAESTHESIOLOGY,JIMPER-Inst. Pref,INST (JIPMER)
0,2172,Gujarat,"AIIMS, Rajkot",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,UR
0,2178,Pondicherry,"JIPMER, Puducherry",IHBT,JIPMER-All India,OBC
0,2205,Telangana,"AIIMS, Bibinagar",IHBT,AIIMS-All India,UR
0,2210,Assam,"AIIMS, Guwahati",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,UR
0,2213,Uttar Pradesh,"AIIMS, Gorakhpur",RADIO DIAGNOSIS,AIIMS-All India,SC
0,2214,Chandigarh,"PGIMER, Chandigarh",MICROBIOLOGY,PGIMER-All India,UR
0,2215,Uttarakhand,"AIIMS, Rishikesh",PAEDIATRICS,AIIMS-All India,SC
0,2224,Chandigarh,"PGIMER, Chandigarh",PAEDIATRICS,PGIMER-Rural,UR-RA
0,2226,Bihar,"AIIMS, Patna",ANAESTHESIOLOGY,AIIMS-All India,EWS
0,2229,Telangana,"AIIMS, Bibinagar",MICROBIOLOGY,AIIMS-All India,UR
0,2230,Delhi,"AIIMS, Delhi",PALLIATIVE MEDICINE,AIIMS-All India,OBC
0,2250,Pondicherry,"JIPMER, Puducherry",ORTHOPAEDICS,JIPMER-All India,SC
0,2251,Pondicherry,"JIPMER, Puducherry",PATHOLOGY,JIPMER-All India,OBC
0,2269,Delhi,"AIIMS, Delhi",BIOPHYSICS,AIIMS-All India,OBC
0,2278,Pondicherry,"JIPMER, Puducherry",ANAESTHESIOLOGY,JIMPER-Inst. Pref,INST (JIPMER)
0,2284,Madhya Pradesh,"AIIMS, Bhopal",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2293,Uttar Pradesh,"AIIMS, Rai Bareli",ENT,AIIMS-All India,EWS
0,2303,Odisha,"AIIMS, Bhubaneswar",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2313,Rajasthan,"AIIMS, Jodhpur",GENERAL SURGERY,AIIMS-All India,ST
0,2328,Assam,"AIIMS, Guwahati",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,UR
0,2330,Pondicherry,"JIPMER, Puducherry",PATHOLOGY,JIPMER-All India,OBC
0,2335,Pondicherry,"JIPMER, Puducherry",PMR,JIMPER-Inst. Pref,INST (JIPMER)
0,2353,Andhra Pradesh,"AIIMS, Mangalagiri",GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2373,Madhya Pradesh,"AIIMS, Bhopal",CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2381,Pondicherry,"JIPMER, Puducherry",GENERAL SURGERY,JIPMER-All India,SC
0,2390,Chandigarh,"PGIMER, Chandigarh",OBG,PGIMER-All India,SC
0,2401,Rajasthan,"AIIMS, Jodhpur",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2403,Uttarakhand,"AIIMS, Rishikesh",RADIATION ONCOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2419,Bihar,"AIIMS, Patna",PAEDIATRICS,AIIMS-All India,SC
0,2420,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2423,Bihar,"AIIMS, Patna",FORENSIC MEDICINE,AIIMS-All India,UR
0,2434,Madhya Pradesh,"AIIMS, Bhopal",FORENSIC MEDICINE,AIIMS-All India,OBC
0,2437,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2439,Bihar,"AIIMS, Patna",TRAUMASURG&CC (6 YRS),AIIMS-Inst. Pref,UR-AIIMS-IP
0,2440,Delhi,"AIIMS, Delhi",NUCLEAR MEDICINE,AIIMS-All India,SC
0,2442,Bihar,"AIIMS, Patna",PATHOLOGY,AIIMS-All India,OBC
0,2453,Madhya Pradesh,"AIIMS, Bhopal",PATHOLOGY,AIIMS-All India,OBC
0,2454,Uttar Pradesh,"AIIMS, Rai Bareli",NEUROSURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2464,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2471,West Bengal,"AIIMS, Kalyani",ENT,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2477,Jharkhand,"AIIMS, Deoghar",FORENSIC MEDICINE,AIIMS-All India,UR
0,2484,Madhya Pradesh,"AIIMS, Bhopal",FAMILY MEDICINE,AIIMS-All India,EWS
0,2486,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-Rural,UR-RA
0,2489,Delhi,"AIIMS, Delhi",HOSPITAL ADMINISTRATION,AIIMS-All India,OBC
0,2491,Assam,"AIIMS, Guwahati",PATHOLOGY,AIIMS-All India,OBC
0,2495,Chhattisgarh,"AIIMS, Raipur",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2506,West Bengal,"AIIMS, Kalyani",FORENSIC MEDICINE,AIIMS-All India,UR
0,2508,Bihar,"AIIMS, Patna",MICROBIOLOGY,AIIMS-All India,UR
0,2536,Gujarat,"AIIMS, Rajkot",FORENSIC MEDICINE,AIIMS-All India,OBC
0,2538,Punjab,"AIIMS, Bathinda",ANAESTHESIOLOGY,AIIMS-All India,EWS
0,2542,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",PATHOLOGY,AIIMS-All India,OBC
0,2557,Uttarakhand,"AIIMS, Rishikesh",OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2568,Madhya Pradesh,"AIIMS, Bhopal",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2569,Maharashtra,"AIIMS, Nagpur",PATHOLOGY,AIIMS-All India,OBC
0,2574,Chhattisgarh,"AIIMS, Raipur",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2575,Pondicherry,"JIPMER, Puducherry",PHARMACOLOGY,JIMPER-Inst. Pref,INST (JIPMER)
0,2607,Jharkhand,"AIIMS, Deoghar",ANAESTHESIOLOGY,AIIMS-All India,EWS
0,2608,Andhra Pradesh,"AIIMS, Mangalagiri",FORENSIC MEDICINE,AIIMS-All India,UR
0,2613,Chhattisgarh,"AIIMS, Raipur",BIOCHEMISTRY,AIIMS-All India,UR
0,2629,Madhya Pradesh,"AIIMS, Bhopal",COMMUNITY MEDICINE,AIIMS-All India,OBC
0,2630,Maharashtra,"AIIMS, Nagpur",PHARMACOLOGY,AIIMS-All India,UR
0,2634,Delhi,"AIIMS, Delhi",ENT,AIIMS-All India,SC
0,2642,Uttar Pradesh,"AIIMS, Gorakhpur",GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2652,Madhya Pradesh,"AIIMS, Bhopal",NUCLEAR MEDICINE,AIIMS-All India,SC
0,2653,Uttarakhand,"AIIMS, Rishikesh",GERIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2666,Rajasthan,"AIIMS, Jodhpur",DERMATOLOGY,AIIMS-All India,SC
0,2674,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,SC
0,2687,Delhi,"AIIMS, Delhi",PHARMACOLOGY,AIIMS-All India,OBC
0,2692,Maharashtra,"AIIMS, Nagpur",PAEDIATRICS,AIIMS-All India,SC
0,2701,Rajasthan,"AIIMS, Jodhpur",GENERAL MEDICINE,AIIMS-All India,ST
0,2702,Uttar Pradesh,"AIIMS, Rai Bareli",OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2723,Chhattisgarh,"AIIMS, Raipur",DERMATOLOGY,AIIMS-All India,SC
0,2730,Madhya Pradesh,"AIIMS, Bhopal",PAEDIATRICS,AIIMS-All India,SC
0,2735,Uttarakhand,"AIIMS, Rishikesh",PLASTIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2743,Uttarakhand,"AIIMS, Rishikesh",OBG,AIIMS-All India,SC
0,2745,Chhattisgarh,"AIIMS, Raipur",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2746,Rajasthan,"AIIMS, Jodhpur",COMMUNITY MEDICINE,AIIMS-All India,EWS
0,2753,Odisha,"AIIMS, Bhubaneswar",ENT,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2754,Maharashtra,"AIIMS, Nagpur",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2781,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",IHBT,AIIMS-All India,OBC
0,2782,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-All India,SC
0,2787,Pondicherry,"JIPMER, Puducherry",BIOCHEMISTRY,JIPMER-All India,UR
0,2790,Maharashtra,"AIIMS, Nagpur",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2794,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2798,Odisha,"AIIMS, Bhubaneswar",COMMUNITY MEDICINE,AIIMS-All India,OBC
0,2800,Chandigarh,"PGIMER, Chandigarh",ORTHOPAEDICS,PGIMER-All India,SC
0,2803,Odisha,"AIIMS, Bhubaneswar",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2809,Delhi,"AIIMS, Delhi",OPHTHALMOLOGY,AIIMS-All India,SC
0,2821,Telangana,"AIIMS, Bibinagar",PATHOLOGY,AIIMS-All India,OBC
0,2823,Delhi,"AIIMS, Delhi",OPHTHALMOLOGY,AIIMS-All India,SC
0,2828,Uttarakhand,"AIIMS, Rishikesh",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2830,Pondicherry,"JIPMER, Puducherry",PATHOLOGY,JIPMER-All India,EWS
0,2836,Pondicherry,"JIPMER, Puducherry",BIOCHEMISTRY,JIPMER-All India,UR
0,2837,Chhattisgarh,"AIIMS, Raipur",MICROBIOLOGY,AIIMS-All India,UR
0,2853,Uttarakhand,"AIIMS, Rishikesh",NUCLEAR MEDICINE,AIIMS-All India,SC
0,2862,Andhra Pradesh,"AIIMS, Mangalagiri",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2890,Jharkhand,"AIIMS, Deoghar",GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2896,Punjab,"AIIMS, Bathinda",MICROBIOLOGY,AIIMS-All India,UR
0,2914,Maharashtra,"AIIMS, Nagpur",DERMATOLOGY,AIIMS-All India,SC
0,2925,Delhi,"AIIMS, Delhi",COMMUNITY MEDICINE,AIIMS-All India,EWS
0,2929,Telangana,"AIIMS, Bibinagar",FORENSIC MEDICINE,AIIMS-All India,EWS
0,2933,Pondicherry,"JIPMER, Puducherry",ANAESTHESIOLOGY,JIPMER-All India,SC
0,2936,Uttarakhand,"AIIMS, Rishikesh",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2944,Punjab,"AIIMS, Bathinda",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
0,2950,Pondicherry,"JIPMER, Puducherry",EMERGENCY MEDICINE,JIPMER-All India,SC
0,2962,Delhi,"AIIMS, Delhi",COMMUNITY MEDICINE,AIIMS-All India,SC
0,2965,Pondicherry,"JIPMER, Puducherry",MICROBIOLOGY,JIPMER-All India,OBC
0,2969,Andhra Pradesh,"AIIMS, Mangalagiri",MICROBIOLOGY,AIIMS-All India,OBC
0,2978,Pondicherry,"JIPMER, Puducherry",PAEDIATRICS,JIPMER-All India,ST
0,3001,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-NE Domicile,OBC-North East Domicile
0,3017,Uttar Pradesh,"AIIMS, Gorakhpur",PATHOLOGY,AIIMS-All India,OBC
0,3018,Punjab,"AIIMS, Bathinda",PHARMACOLOGY,AIIMS-All India,UR
0,3021,Delhi,"AIIMS, Delhi",PAEDIATRICS,AIIMS-All India,ST
0,3036,Punjab,"AIIMS, Bathinda",DERMATOLOGY,AIIMS-All India,SC
0,3037,Maharashtra,"AIIMS, Nagpur",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,3038,West Bengal,"AIIMS, Kalyani",PHARMACOLOGY,AIIMS-All India,UR
0,3043,Bihar,"AIIMS, Patna",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,3048,Chandigarh,"PGIMER, Chandigarh",IHBT,PGIMER-All India,OBC
0,3050,Pondicherry,"JIPMER, Puducherry",ANAESTHESIOLOGY,JIPMER-All India,SC
0,3064,Andhra Pradesh,"AIIMS, Mangalagiri",COMMUNITY MEDICINE,AIIMS-All India,OBC
0,3066,Chandigarh,"PGIMER, Chandigarh",PSYCHIATRY,PGIMER-All India,SC
0,3067,Maharashtra,"AIIMS, Nagpur",OBG,AIIMS-All India,SC
0,3087,Assam,"AIIMS, Guwahati",PATHOLOGY,AIIMS-All India,OBC
0,3088,Bihar,"AIIMS, Patna",PMR,AIIMS-All India,OBC
0,3095,Telangana,"AIIMS, Bibinagar",PMR,AIIMS-All India,OBC
0,3120,Bihar,"AIIMS, Patna",PHYSIOLOGY,AIIMS-All India,UR
0,3138,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-All India,SC
0,3155,Chhattisgarh,"AIIMS, Raipur",PMR,AIIMS-All India,EWS
0,3201,Uttar Pradesh,"AIIMS, Rai Bareli",PATHOLOGY,AIIMS-All India,OBC
0,3232,Assam,"AIIMS, Guwahati",PHARMACOLOGY,AIIMS-All India,UR
0,3249,Rajasthan,"AIIMS, Jodhpur",OBG,AIIMS-All India,SC
0,3256,Andhra Pradesh,"AIIMS, Mangalagiri",HOSPITAL ADMINISTRATION,AIIMS-All India,OBC
0,3277,Punjab,"AIIMS, Bathinda",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,OBC
0,3286,Assam,"AIIMS, Guwahati",PHYSIOLOGY,AIIMS-All India,UR
0,3298,Bihar,"AIIMS, Patna",TRAUMASURG&CC (6 YRS),AIIMS-Inst. Pref,UR-AIIMS-IP
0,3356,Chandigarh,"PGIMER, Chandigarh",RADIO DIAGNOSIS,PGIMER-All India,OBC-PwD
0,3359,Odisha,"AIIMS, Bhubaneswar",IHBT,AIIMS-All India,OBC
0,3372,Bihar,"AIIMS, Patna",GENERAL MEDICINE,AIIMS-All India,ST
0,3394,Pondicherry,"JIPMER, Puducherry",PATHOLOGY,JIPMER-All India,EWS
0,3406,Punjab,"AIIMS, Bathinda",PAEDIATRICS,AIIMS-All India,SC
0,3418,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,SC
0,3438,Chhattisgarh,"AIIMS, Raipur",FAMILY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,3465,Punjab,"AIIMS, Bathinda",ENT,AIIMS-Inst. Pref,UR-AIIMS-IP
0,3466,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,3500,Andhra Pradesh,"AIIMS, Mangalagiri",FORENSIC MEDICINE,AIIMS-All India,OBC
0,3505,Uttarakhand,"AIIMS, Rishikesh",IHBT,AIIMS-All India,OBC
0,3526,Pondicherry,"JIPMER, Puducherry",ORTHOPAEDICS,JIPMER-All India,SC
0,3550,Gujarat,"AIIMS, Rajkot",DERMATOLOGY,AIIMS-All India,SC
0,3551,Andhra Pradesh,"AIIMS, Mangalagiri",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,3553,Punjab,"AIIMS, Bathinda",PAEDIATRICS,AIIMS-All India,SC
0,3555,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-Rural,UR-RA
0,3562,Uttarakhand,"AIIMS, Rishikesh",MICROBIOLOGY,AIIMS-All India,OBC
0,3564,Delhi,"AIIMS, Delhi",EMERGENCY MEDICINE,AIIMS-All India,SC
0,3586,Pondicherry,"JIPMER, Puducherry",ENT,JIPMER-All India,SC
0,3595,Delhi,"AIIMS, Delhi",GENERAL SURGERY,AIIMS-All India,SC
0,3603,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,SC
0,3618,Delhi,"AIIMS, Delhi",LAB MEDICINE,AIIMS-All India,OBC
0,3649,Delhi,"AIIMS, Delhi",GENERAL SURGERY,AIIMS-All India,SC
0,3655,Odisha,"AIIMS, Bhubaneswar",ANATOMY,AIIMS-All India,UR
0,3661,Punjab,"AIIMS, Bathinda",ORTHOPAEDICS,AIIMS-All India,SC
0,3666,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,3698,Telangana,"AIIMS, Bibinagar",PMR,AIIMS-Inst. Pref,UR-AIIMS-IP
0,3704,Assam,"AIIMS, Guwahati",PMR,AIIMS-All India,OBC
0,3707,Chandigarh,"PGIMER, Chandigarh",HOSPITAL ADMINISTRATION,PGIMER-All India,OBC
0,3735,Assam,"AIIMS, Guwahati",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,OBC
0,3736,Maharashtra,"AIIMS, Nagpur",PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,3737,Andhra Pradesh,"AIIMS, Mangalagiri",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,3747,Jharkhand,"AIIMS, Deoghar",ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,3754,Delhi,"AIIMS, Delhi",HOSPITAL ADMINISTRATION,AIIMS-Inst. Pref,UR-AIIMS-IP
0,3766,Assam,"AIIMS, Guwahati",BIOCHEMISTRY,AIIMS-All India,UR
0,3767,Odisha,"AIIMS, Bhubaneswar",NUCLEAR MEDICINE,AIIMS-All India,SC
0,3782,Odisha,"AIIMS, Bhubaneswar",RADIO DIAGNOSIS,AIIMS-All India,ST
0,3797,Uttar Pradesh,"AIIMS, Gorakhpur",ORTHOPAEDICS,AIIMS-All India,SC
0,3802,Delhi,"AIIMS, Delhi",OBG,AIIMS-All India,ST
0,3809,Rajasthan,"AIIMS, Jodhpur",PATHOLOGY,AIIMS-All India,EWS
0,3823,Uttarakhand,"AIIMS, Rishikesh",RADIATION ONCOLOGY,AIIMS-All India,SC
0,3838,Bihar,"AIIMS, Patna",TRAUMASURG&CC (6 YRS),AIIMS-Inst. Pref,UR-AIIMS-IP
0,3851,Delhi,"AIIMS, Delhi",PSYCHIATRY,AIIMS-All India,UR-PwD
0,3911,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,3943,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,SC
0,3964,Delhi,"AIIMS, Delhi",PALLIATIVE MEDICINE,AIIMS-All India,EWS
0,3973,Andhra Pradesh,"AIIMS, Mangalagiri",NUCLEAR MEDICINE,AIIMS-All India,SC
0,3975,Uttarakhand,"AIIMS, Rishikesh",PHYSIOLOGY,AIIMS-All India,OBC
0,3993,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-All India,SC
0,4007,Gujarat,"AIIMS, Rajkot",RADIO DIAGNOSIS,AIIMS-All India,ST
0,4024,Andhra Pradesh,"AIIMS, Mangalagiri",BIOCHEMISTRY,AIIMS-All India,UR
0,4025,Chhattisgarh,"AIIMS, Raipur",IHBT,AIIMS-All India,OBC
0,4027,Uttarakhand,"AIIMS, Rishikesh",GENERAL SURGERY,AIIMS-All India,SC
0,4033,Madhya Pradesh,"AIIMS, Bhopal",ENT,AIIMS-All India,SC
0,4045,Bihar,"AIIMS, Patna",EMERGENCY MEDICINE,AIIMS-All India,SC
0,4053,Andhra Pradesh,"AIIMS, Mangalagiri",ANATOMY,AIIMS-All India,UR
0,4072,Andhra Pradesh,"AIIMS, Mangalagiri",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,4079,Chhattisgarh,"AIIMS, Raipur",COMMUNITY MEDICINE,AIIMS-All India,OBC
