Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5,CR 2025 1,CR 2025 2,CR 2025 3,CR 2025 4
AIQ,ST,Delhi,"ABVIMS (Dr RML Hosp), Delhi",GENERAL MEDICINE,51000,136008,1,2000000,1626,5966(1),5966(1),7926(1),-,-,6438(1),6438(1),5995(1),-,-,552(1),552(1),552(1),-
AIQ,GEN,Kerala,"Medical College, Trivandrum",RADIO DIAGNOSIS,"69,470",57876,1,"5,000,000",2126,321(1),321(1),321(1),-,-,202(3),494(3),494(3),-,-,118(2),118(2),555(2),-
AIQ,OBC,Kerala,"Govt Med Coll, Kottayam",GENERAL MEDICINE,"69,470",57876,1,"5,000,000",2094,755(2),1061(2),1061(2),-,-,921(1),921(1),921(1),-,-,301(1),560(1),560(1),-
DU,GEN,Delhi,"GB Pant IPGMER, Delhi",RADIO DIAGNOSIS,"16,200","126,927",1,2000000,714,-,-,-,-,-,164(1),164(1),164(1),-,-,-,562(2),562(2),-
DNB Post MBBS,GEN,Maharashtra,"PD Hinduja, Mumbai",DNBRADIO DIAGNOSIS,125000,89700,0,0,400,578(2),731(2),989(2),-,-,425(2),712(2),712(2),-,-,612(2),773(2),565(2),-
AIQ,GEN,Andhra Pradesh,"SVIMS, Tirupati",RADIO DIAGNOSIS,"175,000",96951,1,"4,000,000",1257,525(2),770(2),770(2),-,-,-,-,-,-,-,521(2),567(2),567(2),-
AIQ,GEN,Karnataka,"Bangalore Med Coll, Bangalore",RADIO DIAGNOSIS,"123,400",56250,1,"5,000,000",1993,351(4),351(4),351(4),-,-,115(4),115(4),435(4),1490(1),-,80(2),80(2),571(2),-
AIQ,OBC,Kerala,"Govt Med Coll, Kottayam",DERMATOLOGY,"69,470",57876,1,"5,000,000",2094,-,-,-,-,-,808(1),1108(1),1108(1),-,-,577(1),577(1),577(1),-
AIQ,GEN,Maharashtra,"Govt Med Coll, Akola",RADIO DIAGNOSIS,"157,100",93559,1,5000000,1050,958(1),1605(1),2722(1),-,-,-,-,-,-,-,585(1),585(1),585(1),-
AIQ,OBC,Kerala,"Medical College, Trivandrum",GENERAL MEDICINE,"69,470",57876,1,"5,000,000",2126,725(2),945(2),945(2),-,-,889(2),1005(2),1005(2),-,-,437(2),588(2),588(2),-
AIQ,GEN,Maharashtra,"Indira Gandhi MedColl, Nagpur",RADIO DIAGNOSIS,"157,100",93559,1,5000000,822,317(1),732(1),893(1),-,-,525(1),525(1),525(1),-,-,553(1),592(1),592(1),-
AIQ,OBC,Kerala,"Govt Med Coll, Kottayam",RADIO DIAGNOSIS,"69,470",57876,1,"5,000,000",2094,-,-,-,-,-,630(1),793(1),813(1),-,-,259(1),595(1),595(1),-
AIQ,OBC,Uttar Pradesh,"JNMC (AMU), Aligarh",RADIO DIAGNOSIS,"54,700","114,975",0,0,1269,759(2),1140(2),1536(2),-,-,689(2),819(2),819(2),-,-,395(1),596(1),596(1),-
AIQ,GEN,Delhi,"IndianRailwayPGInst,New Delhi",GENERAL MEDICINE,"16,200",110533,0,0,Info Not Available,-,-,-,-,-,-,-,-,-,-,-,597(1),597(1),-
AIQ,GEN,Tamil Nadu,"Stanley Med Coll, Chennai",RADIO DIAGNOSIS,"50,000","54,025",2,"4,000,000",1661,379(4),379(4),379(4),-,-,94(1),94(1),94(1),-,-,399(3),606(3),606(3),-
AIQ,GEN,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DERMATOLOGY,"157,100",93559,1,5000000,1462,20(1),140(1),140(1),-,-,481(1),750(1),750(1),-,-,102(1),610(1),610(1),-
AIQ,SC,Delhi,"VMMC, Delhi",RADIO DIAGNOSIS,"15,000","120,965",1,2000000,1550,221(1),221(1),221(1),-,-,785(2),785(2),785(2),-,-,615(1),615(1),615(1),-
AIQ,GEN,Delhi,"ABVIMS (Dr RML Hosp), Delhi",PSYCHIATRY,51000,136008,1,2000000,1626,-,-,-,-,-,2063(3),2736(3),3302(3),-,-,618(1),618(1),618(1),-
AIQ,OBC,Karnataka,"Bangalore Med Coll, Bangalore",GENERAL MEDICINE,"123,400",56250,1,"5,000,000",1993,1406(4),1427(4),1427(4),-,-,1646(5),1810(5),2238(5),5387(1),-,620(4),620(4),620(4),-
AIQ,GEN,Karnataka,"Mysore Med Coll, Mysore",GENERAL MEDICINE,"123,400",56250,1,"5,000,000",1050,656(5),1178(5),1552(5),-,-,593(5),1048(5),1048(5),-,-,624(4),624(4),624(4),-
AIQ,EWS,Haryana,"Pt BD Sharma, Rohtak",GENERAL MEDICINE,"125,000","104,346",0,0,2080,-,-,-,-,-,-,-,-,-,-,633(1),633(1),633(1),-
AIQ,GEN,Gujarat,"BJMC, Ahmedabad",DERMATOLOGY,"30,000",100800,1,"4,000,000",1557,503(2),1125(2),1465(2),-,-,380(1),380(1),380(1),-,-,634(2),634(2),634(2),-
AIQ,GEN,Uttar Pradesh,"MLN Med Coll, Allahabad",RADIO DIAGNOSIS,"24,000","110,646",2,"4,000,000",Info Not Available,602(1),856(1),856(1),-,-,565(1),565(1),565(1),-,-,638(1),638(1),638(1),-
AIQ,GEN,Maharashtra,"Grant Med Coll, Mumbai",GENERAL SURGERY,"157,100",93559,1,5000000,2844,461(5),461(5),461(5),-,-,661(6),874(6),874(6),-,-,564(8),582(8),645(8),-
AIQ,EWS,Bihar,"IGIMS, Patna",RADIO DIAGNOSIS,"160,000","122,878",0,0,1170,-,-,-,-,-,-,-,-,-,-,651(1),651(1),651(1),-
AIQ,GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",GENERAL MEDICINE,"30,000",60823,0,0,1030,1001(6),1393(6),1443(6),-,-,886(4),1065(4),1145(4),-,-,650(4),652(4),652(4),-
AIQ,GEN,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",RADIO DIAGNOSIS,"11,000",80000,0,0,1200,628(4),628(4),628(4),-,-,254(2),254(2),254(2),-,-,664(3),664(3),664(3),-
AIQ,GEN,Telangana,"Osmania Med Coll, Hyderabad",GENERAL MEDICINE,"15,000",67032,1,2000000,4800,633(5),923(5),1001(5),-,-,735(6),886(6),886(6),-,-,385(6),519(6),667(6),-
AIQ,GEN,Rajasthan,"RNT, Udaipur",DERMATOLOGY,"14,093","87,216",2,15000000,2206,1119(2),1304(2),1304(2),-,-,697(1),1208(1),1328(1),-,-,671(2),671(2),671(2),-
AIQ,OBC,Rajasthan,"SMS, Jaipur",RADIO DIAGNOSIS,"14,093","87,216",2,15000000,5702,946(3),1175(3),1175(3),-,-,450(3),450(3),450(3),-,-,631(3),674(3),674(3),-
AIQ,GEN,Karnataka,"ESI, Bangalore",GENERAL MEDICINE,"250,000","114,016",2,"1,000,000",530,1520(2),1854(2),1854(2),-,-,743(1),743(1),743(1),-,-,677(1),677(1),677(1),-
AIQ,GEN,Karnataka,"KIMS, Hubli",RADIO DIAGNOSIS,"123,400",56250,1,"5,000,000",1200,728(1),735(1),996(1),-,-,-,-,-,-,-,472(1),679(1),679(1),-
AIQ,OBC,Delhi,"VMMC, Delhi",GENERAL MEDICINE,"15,000","120,965",1,2000000,1550,305(4),334(4),506(4),-,-,328(3),328(3),328(3),-,-,543(3),680(3),680(3),-
AIQ,OBC,Tamil Nadu,"Madras Med Coll, Chennai",GENERAL MEDICINE,"50,000","54,025",2,"4,000,000",7285,591(4),591(4),591(4),-,-,515(5),760(5),1798(5),-,-,594(5),686(5),686(5),-
AIQ,GEN,Odisha,"SCB, Cuttack",RADIO DIAGNOSIS,"35,000",73042,2,"5,509,464",2106,654(2),1239(2),1239(2),-,-,629(2),887(2),908(2),-,-,581(1),687(1),687(1),-
AIQ,OBC,Uttar Pradesh,"IMS(BHU), Varanasi",GENERAL MEDICINE,"48,226","112,054",0,0,2424,438(1),719(1),719(1),-,-,987(2),1054(2),1054(2),-,-,680(2),694(2),694(2),-
AIQ,SC,Delhi,"MAMC, Delhi",RADIO DIAGNOSIS,"16,200","132,336",1,2000000,2800,430(1),430(1),430(1),-,-,1237(2),1237(2),1237(2),-,-,708(1),708(1),708(1),-
DNB Post MBBS,GEN,Gujarat,"Apollo Hospital,Gandhinagar",DNBGENERAL MEDICINE,125000,"100,800",0,0,300,4066(1),6351(1),6351(1),-,-,4583(1),5080(1),5080(1),-,-,709(1),709(1),709(1),-
IP,EWS,Delhi,"VMMC, Delhi",RADIO DIAGNOSIS,"15,000","120,965",1,2000000,1550,371(1),371(1),371(1),-,-,-,-,-,-,-,711(1),711(1),711(1),-
AIQ,GEN,Kerala,"Medical College, Trivandrum",GENERAL MEDICINE,"69,470",57876,1,"5,000,000",2126,455(3),789(3),999(3),-,-,302(3),610(3),674(3),-,-,308(5),527(5),714(5),-
AIQ,GEN,Jammu and Kashmir,"Govt Med Coll, Jammu",RADIO DIAGNOSIS,"25,000",63240,0,0,2663,797(3),1021(3),1021(3),-,-,671(2),671(2),671(2),-,-,717(1),717(1),717(1),-
AIQ,GEN,Rajasthan,"SP Med Coll, Bikaner",RADIO DIAGNOSIS,"14,093","87,216",2,15000000,1570,627(1),643(1),643(1),-,-,606(2),606(2),606(2),-,-,695(3),722(3),722(3),-
AIQ,GEN,Maharashtra,"Pimpri Chinchwad, Pimpri",DERMATOLOGY,"157,100",93559,1,5000000,750,1422(1),874(1),2528(1),-,-,817(1),1600(1),1600(1),-,-,525(1),1028(1),723(1),-
AIQ,OBC,Delhi,"ABVIMS (Dr RML Hosp), Delhi",GENERAL SURGERY,51000,136008,1,2000000,1626,1430(3),1430(3),1430(3),-,-,880(2),880(2),880(2),-,-,728(2),728(2),728(2),-
AIQ,EWS,Chandigarh,"GMC, Chandigarh",GENERAL MEDICINE,"34,500","109,926",0,0,967,757(1),1214(1),1214(1),-,-,519(1),519(1),1102(1),-,-,737(1),737(1),737(1),-
AIQ,GEN,West Bengal,"Nilratan Sircar, Kolkata",RADIO DIAGNOSIS,"12,000",61634,3,"3,000,000",1920,893(2),1215(2),1215(2),-,-,399(2),508(2),508(2),-,-,654(2),707(2),738(2),-
AIQ,EWS,Telangana,"Osmania Med Coll, Hyderabad",GENERAL MEDICINE,"15,000",67032,1,2000000,4800,-,-,-,-,-,1010(1),1010(1),1010(1),-,-,741(1),741(1),741(1),-
AIQ,GEN,Telangana,"Gandhi Med Coll, Secunderabad",RADIO DIAGNOSIS,"15,000",67032,1,2000000,1200,550(3),645(3),645(3),-,-,464(2),464(2),946(2),3407(1),-,555(1),555(1),742(1),-
AIQ,OBC,Delhi,"UCMS, Delhi",RADIO DIAGNOSIS,"47,220","132,336",1,2000000,1000,377(1),377(1),377(2),-,-,-,-,-,-,-,361(1),744(1),744(1),-
DNB Post MBBS,GEN,Maharashtra,"Kokilaben Dhirubhai Ambani,MUM",DNBRADIO DIAGNOSIS,125000,"85,000",0,0,550,530(2),546(2),546(2),-,-,363(2),602(2),602(2),-,-,510(2),754(2),754(2),-
AIQ,EWS,Andhra Pradesh,"SVIMS, Tirupati",RADIO DIAGNOSIS,"175,000",96951,1,"4,000,000",1257,931(1),882(1),882(1),-,-,1024(1),1024(1),1024(1),-,-,861(1),755(1),755(1),-
AIQ,GEN,Goa,"Goa Med Coll, Panaji",ENT,"122,522","80,000",1,"5,000,000",1160,-,-,-,-,-,3911(1),11509(1),14175(1),-,-,4969(1),12666(1),756(1),-
AIQ,GEN,Telangana,"Gandhi Med Coll, Secunderabad",GENERAL MEDICINE,"15,000",67032,1,2000000,1200,437(5),437(5),437(5),-,-,701(4),701(4),735(4),4285(1),-,519(3),667(3),758(3),-
AIQ,GEN,Rajasthan,"SP Med Coll, Bikaner",DERMATOLOGY,"14,093","87,216",2,15000000,1570,-,-,-,-,-,-,-,-,-,-,759(1),759(1),759(1),-
AIQ,GEN,Madhya Pradesh,"Gajra Raja Med Coll, Gwalior",RADIO DIAGNOSIS,"101,500",75444,1,"1,000,000",1100,732(2),811(2),825(2),-,-,621(2),621(2),641(2),-,-,752(2),752(2),765(2),-
AIQ,EWS,Delhi,"Lady Hardinge, Delhi",PAEDIATRICS,"16,200","126,927",1,2000000,877,1177(2),1177(2),1657(2),-,-,1470(1),1470(1),1470(1),-,-,767(1),767(1),767(1),-
AIQ,GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",RADIO DIAGNOSIS,"30,000",60823,0,0,1030,679(1),740(1),1120(1),-,-,656(2),656(2),732(2),-,-,531(1),531(1),769(1),-
AIQ,GEN,Punjab,"Govt Med Coll, Patiala",RADIO DIAGNOSIS,"125,000","76,000",2,"2,000,000",1130,431(1),825(1),783(1),-,-,349(2),503(2),503(2),-,-,698(1),772(1),772(1),-
AIQ,OBC,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",RADIO DIAGNOSIS,"157,100",93559,1,5000000,1462,324(1),686(1),816(1),-,-,229(1),268(1),268(1),-,-,231(1),681(1),773(1),-
AIQ,GEN,Rajasthan,"Govt Med Coll, Kota",RADIO DIAGNOSIS,"14,093","87,216",2,15000000,2581,611(1),627(1),627(1),-,-,449(1),449(1),449(1),-,-,317(1),915(1),777(1),-
AIQ,EWS,Rajasthan,"RNT, Udaipur",RADIO DIAGNOSIS,"14,093","87,216",2,15000000,2206,-,-,-,-,-,-,-,-,-,-,778(1),778(1),778(1),-
AIQ,OBC,Rajasthan,"SMS, Jaipur",DERMATOLOGY,"14,093","87,216",2,15000000,5702,988(1),988(1),988(1),-,-,1409(2),1409(2),1409(2),-,-,780(2),780(2),780(2),-
AIQ,GEN,Bihar,"IGIMS, Patna",GENERAL MEDICINE,"160,000","122,878",0,0,1170,809(2),1276(2),1276(2),-,-,710(2),710(2),710(2),2506(1),-,362(2),788(2),788(2),-
AIQ,GEN,Tamil Nadu,"Madras Med Coll, Chennai",GENERAL MEDICINE,"50,000","54,025",2,"4,000,000",7285,419(7),396(7),918(7),-,-,320(6),320(6),748(6),-,-,291(7),603(7),799(7),-
AIQ,EWS,Uttar Pradesh,"KGMU, Lucknow",GENERAL MEDICINE,"54,700",126725,2,"4,000,000",4500,552(1),1830(2),1981(2),-,-,879(2),1465(2),1465(2),-,-,802(1),802(1),802(1),-
AIQ,EWS,Delhi,"MAMC, Delhi",GENERAL SURGERY,"16,200","132,336",1,2000000,2800,1896(1),1896(1),1896(1),-,-,-,-,-,-,-,509(1),803(1),803(1),-
AIQ,OBC,Chandigarh,"GMC, Chandigarh",GENERAL MEDICINE,"34,500","109,926",0,0,967,971(2),971(2),971(2),-,-,529(1),529(1),529(1),-,-,804(1),804(1),804(1),-
AIQ,GEN,Delhi,"VMMC, Delhi",OBG,"15,000","120,965",1,2000000,1550,460(7),495(7),860(7),-,-,155(6),155(6),155(6),-,-,541(6),541(6),806(6),-
AIQ,GEN,Maharashtra,"Grant Med Coll, Mumbai",GENERAL MEDICINE,"157,100",93559,1,5000000,2844,283(4),580(4),792(4),-,-,482(4),482(4),522(4),-,-,333(3),486(3),808(3),-
AIQ,GEN,West Bengal,"Govt. Med College, Kolkata",GENERAL MEDICINE,"12,000",61634,3,"3,000,000",2668,493(4),584(4),584(4),-,-,344(5),480(5),561(5),-,-,782(4),782(4),809(4),-
DNB Post MBBS,GEN,Maharashtra,"PD Hinduja, Mumbai",DNBGENERAL MEDICINE,125000,89700,0,0,400,1670(2),1386(2),2208(2),-,-,942(2),942(2),942(2),-,-,544(2),817(2),817(2),-
AIQ,OBC,Haryana,"Pt BD Sharma, Rohtak",RADIO DIAGNOSIS,"125,000","104,346",0,0,2080,650(1),1025(1),1025(1),-,-,292(1),549(1),549(1),-,-,700(1),700(1),830(1),-
AIQ,EWS,Maharashtra,"Topiwala, Mumbai",GENERAL MEDICINE,"157,100",93559,1,5000000,1300,1027(1),757(1),757(1),-,-,562(1),562(1),562(1),-,-,814(1),835(1),835(1),-
AIQ,OBC,Odisha,"SCB, Cuttack",DERMATOLOGY,"35,000",73042,2,"5,509,464",2106,1677(1),5191(1),5569(1),-,-,2785(1),2785(1),2785(1),-,-,836(1),836(1),836(1),-
AIQ,GEN,Rajasthan,"SNMC, Jodhpur",DERMATOLOGY,"14,093","87,216",2,15000000,3101,-,-,-,-,-,1115(2),1281(2),1477(2),-,-,837(2),837(2),837(2),-
AIQ,GEN,Maharashtra,"BARC, Mumbai",NUCLEAR MEDICINE,75500,96000,1,"2,500,000",390,2976(3),3343(3),4925(3),-,-,1670(3),1918(3),1918(3),6772(1),-,658(3),845(3),845(3),-
AIQ,EWS,Karnataka,"Bangalore Med Coll, Bangalore",GENERAL MEDICINE,"123,400",56250,1,"5,000,000",1993,1210(2),1210(2),1210(2),-,-,437(2),437(2),437(2),-,-,835(2),856(2),856(2),-
DNB Post MBBS,GEN,Maharashtra,"HurkisondasNurrotumdas, Mumbai",DNBRADIO DIAGNOSIS,125000,94000,0,0,360,998(2),1242(2),1242(2),-,-,712(2),728(2),737(2),-,-,842(2),859(2),859(2),-
DNB Post MBBS,GEN,Kerala,"Malabar IMS, Kozhikode",DNBRADIO DIAGNOSIS,125000,57876,0,0,573,1059(2),1489(2),1489(2),-,-,1267(2),1267(2),1267(2),-,-,595(2),863(2),863(2),-
AIQ,OBC,Maharashtra,"Govt Med Coll, Nagpur",RADIO DIAGNOSIS,"157,100",93559,1,5000000,1866,843(1),905(1),905(1),-,-,345(2),584(2),623(2),-,-,692(2),830(2),865(2),-
AIQ,EWS,Karnataka,"Bangalore Med Coll, Bangalore",RADIO DIAGNOSIS,"123,400",56250,1,"5,000,000",1993,625(1),625(1),625(1),-,-,386(1),740(1),740(1),-,-,868(1),868(1),868(1),-
AIQ,GEN,Uttar Pradesh,"JNMC (AMU), Aligarh",DERMATOLOGY,"54,700","114,975",0,0,1269,-,-,-,-,-,-,-,-,-,-,557(1),557(1),869(1),-
AIQ,OBC,Kerala,"Medical College, Trivandrum",DERMATOLOGY,"69,470",57876,1,"5,000,000",2126,1008(1),1500(1),1500(1),-,-,756(1),756(1),756(1),-,-,870(1),870(1),870(1),-
IP,GEN,Delhi,"ABVIMS (Dr RML Hosp), Delhi",GENERAL MEDICINE,51000,136008,1,2000000,1626,704(8),704(8),704(8),-,-,1278(7),1278(7),1278(7),-,-,572(7),797(7),873(7),-
AIQ,ST,Delhi,"Lady Hardinge, Delhi",GENERAL MEDICINE,"16,200","126,927",1,2000000,877,-,-,-,-,-,9101(1),9101(1),9578(1),-,-,4184(1),876(1),876(1),-
AIQ,EWS,West Bengal,"IPGMER, Kolkata",GENERAL MEDICINE,"12,000",61634,3,"3,000,000",2300,1180(1),1180(1),1180(1),-,-,-,-,-,-,-,877(1),877(1),877(1),-
AIQ,GEN,Kerala,"Govt Med Coll, Kottayam",DERMATOLOGY,"69,470",57876,1,"5,000,000",2094,-,-,-,-,-,726(1),1091(1),1091(1),-,-,302(1),302(1),878(1),-
AIQ,GEN,Kerala,"TD Med Coll, Allepey",GENERAL MEDICINE,"69,470",57876,1,"5,000,000",1050,858(5),1240(5),1478(5),2815(1),-,674(5),1364(5),1364(5),-,-,443(3),740(3),879(3),-
DU,GEN,Delhi,"UCMS, Delhi",GENERAL MEDICINE,"47,220","132,336",1,2000000,1000,788(3),788(3),788(3),-,-,397(1),397(1),476(1),-,-,579(3),880(3),880(3),-
AIQ,EWS,Maharashtra,"Govt Med Coll, Nagpur",RADIO DIAGNOSIS,"157,100",93559,1,5000000,1866,-,-,-,-,-,-,-,-,-,-,561(1),881(1),881(1),-
AIQ,OBC,Delhi,"Lady Hardinge, Delhi",GENERAL MEDICINE,"16,200","126,927",1,2000000,877,436(3),480(3),829(3),-,-,424(2),424(2),424(2),-,-,745(2),745(2),884(2),-
IP,GEN,Delhi,"ABVIMS (Dr RML Hosp), Delhi",DERMATOLOGY,51000,136008,1,2000000,1626,-,-,-,-,-,1883(1),1883(1),1883(1),-,-,885(1),885(1),885(1),-
AIQ,EWS,Jammu and Kashmir,"Govt Med Coll, Jammu",RADIO DIAGNOSIS,"25,000",63240,0,0,2663,1767(1),1767(1),1767(1),-,-,1392(1),2035(1),2035(1),-,-,890(1),890(1),890(1),-
DU,GEN,Delhi,"MAMC, Delhi",DERMATOLOGY,"16,200","132,336",1,2000000,2800,937(1),937(1),937(1),-,-,-,-,-,-,-,893(1),893(1),893(1),-
AIQ,OBC,Maharashtra,"BJMC, Pune",RADIO DIAGNOSIS,"157,100",93559,1,5000000,1296,820(2),865(2),865(2),-,-,533(1),576(1),588(1),-,-,500(2),896(2),896(2),-
AIQ,GEN,Gujarat,"Medical College, Baroda",GENERAL MEDICINE,"30,000",100800,1,"4,000,000",1250,287(4),287(4),287(4),-,-,589(5),888(5),1507(5),-,-,625(5),871(5),897(5),-
DNB Post MBBS,GEN,Maharashtra,"Jaslok Hospital, Mumbai",DNBNUCLEAR MEDICINE,125000,"86,629",0,0,361,3897(1),4182(1),4182(1),-,-,1982(1),1982(1),1982(1),-,-,754(2),901(2),901(2),-
AIQ,SC,Assam,"Gauhati Med Coll, Guwahati",RADIO DIAGNOSIS,"27,300","55,200",2,"2,000,000",2185,-,-,-,-,-,-,-,-,-,-,902(1),902(1),902(1),-
AIQ,EWS,Delhi,"VMMC, Delhi",GENERAL SURGERY,"15,000","120,965",1,2000000,1550,1987(2),1987(2),1987(2),-,-,683(1),683(1),683(1),-,-,906(1),906(1),906(1),-
AIQ,GEN,Karnataka,"Mandya IMS, Mandya",RADIO DIAGNOSIS,"123,400",56250,1,"5,000,000",910,839(2),896(2),896(2),-,-,443(1),593(1),593(1),-,-,546(1),911(1),911(1),-
AIQ,GEN,Karnataka,"KIMS, Hubli",GENERAL MEDICINE,"123,400",56250,1,"5,000,000",1200,1184(5),1468(5),1521(5),-,-,690(5),1052(5),1351(5),-,-,327(3),723(3),912(3),-
AIQ,GEN,Tamil Nadu,Tirunelveli Med Coll,GENERAL MEDICINE,"50,000","54,025",2,"4,000,000",1737,1449(4),1907(4),2052(4),-,-,1197(3),1846(3),1846(3),-,-,947(3),913(3),913(3),-
AIQ,GEN,West Bengal,"Govt. Med College, Kolkata",RADIO DIAGNOSIS,"12,000",61634,3,"3,000,000",2668,359(1),878(1),878(1),-,-,152(1),545(1),605(1),-,-,915(1),897(1),922(1),-
AIQ,EWS,Karnataka,"Mysore Med Coll, Mysore",RADIO DIAGNOSIS,"123,400",56250,1,"5,000,000",1050,-,-,-,-,-,732(1),1075(1),1075(1),-,-,881(1),930(1),930(1),-
AIQ,OBC,Telangana,"Gandhi Med Coll, Secunderabad",DERMATOLOGY,"15,000",67032,1,2000000,1200,1894(1),2074(1),2074(1),-,-,2436(2),2447(2),2447(2),-,-,1753(1),2398(1),931(1),5220(1)
AIQ,OBC,Uttar Pradesh,"KGMU, Lucknow",RADIO DIAGNOSIS,"54,700",126725,2,"4,000,000",4500,756(2),756(2),1390(2),-,-,318(1),382(1),382(1),-,-,596(1),938(1),938(1),-
AIQ,GEN,Madhya Pradesh,"Gandhi Med Coll, Bhopal",RADIO DIAGNOSIS,"101,500",75444,1,"1,000,000",1135,691(2),691(2),691(2),-,-,394(2),394(2),816(2),2186(1),3394(1),578(3),787(3),946(3),-
AIQ,GEN,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",OBG,"157,100",93559,1,5000000,1462,495(3),1432(3),1646(3),-,-,894(3),1903(3),2567(3),-,-,949(3),949(3),949(3),-
AIQ,GEN,Haryana,"Pt BD Sharma, Rohtak",GENERAL MEDICINE,"125,000","104,346",0,0,2080,195(2),370(2),563(2),-,-,487(5),649(5),791(5),3667(1),-,498(3),498(3),950(3),-
AIQ,OBC,Kerala,"TD Med Coll, Allepey",GENERAL MEDICINE,"69,470",57876,1,"5,000,000",1050,956(2),1498(2),1498(2),-,-,1005(2),1514(2),1514(2),-,-,560(2),889(2),955(2),-
AIQ,OBC,Delhi,"VMMC, Delhi",ORTHOPAEDICS,"15,000","120,965",1,2000000,1550,1016(2),1016(2),1016(2),-,-,3032(2),3032(2),3032(2),-,-,956(2),956(2),956(2),-
AIQ,GEN,Rajasthan,"RNT, Udaipur",GENERAL MEDICINE,"14,093","87,216",2,15000000,2206,1186(4),1186(4),1186(4),-,-,1125(7),1302(7),1500(7),-,-,609(2),946(2),960(2),-
AIQ,SC,West Bengal,"Govt. Med College, Kolkata",DERMATOLOGY,"12,000",61634,3,"3,000,000",2668,-,-,-,-,-,1155(1),1155(1),1155(1),-,-,971(1),971(1),971(1),-
DNB Post MBBS,GEN,Kerala,"Aster Medcity, Kochi",DNBRADIO DIAGNOSIS,125000,57876,0,0,500,1508(2),2421(2),2421(2),-,-,1492(2),1492(2),1492(2),-,-,882(2),972(2),972(2),-
AIQ,EWS,Andhra Pradesh,"Andhra Med Coll, Vizag",RADIO DIAGNOSIS,"30,000",60823,0,0,1030,847(1),1115(1),1115(1),-,-,-,-,-,-,-,755(1),974(1),974(1),-
AIQ,OBC,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",GENERAL MEDICINE,"157,100",93559,1,5000000,1462,926(3),916(3),916(3),-,-,920(3),1168(3),1168(3),-,-,904(3),979(3),979(3),-
AIQ,EWS,Andhra Pradesh,"Andhra Med Coll, Vizag",GENERAL MEDICINE,"30,000",60823,0,0,1030,1297(2),1297(2),1297(2),-,-,1165(1),1399(1),1399(1),-,-,982(2),982(2),982(2),-
AIQ,OBC,Tamil Nadu,"Stanley Med Coll, Chennai",GENERAL MEDICINE,"50,000","54,025",2,"4,000,000",1661,952(4),962(4),962(4),-,-,794(4),1272(4),1569(4),-,-,686(4),988(4),988(4),-
AIQ,GEN,Delhi,"Lady Hardinge, Delhi",GENERAL SURGERY,"16,200","126,927",1,2000000,877,977(3),1344(3),1403(3),-,-,823(1),900(1),900(1),-,-,732(4),989(4),989(4),-
DNB Post MBBS,GEN,Maharashtra,"Kokilaben Dhirubhai Ambani,MUM",DNBGENERAL MEDICINE,125000,"85,000",0,0,550,2879(2),3268(2),3531(2),-,-,1483(2),2021(2),2021(2),-,-,963(2),993(2),993(2),-
AIQ,SC,Delhi,"ABVIMS (Dr RML Hosp), Delhi",RADIO DIAGNOSIS,51000,136008,1,2000000,1626,583(1),583(1),583(1),-,-,1398(1),1398(1),1398(1),-,-,721(1),721(1),994(1),-
AIQ,GEN,Kerala,"Govt of Med Sci, Pariyaram",GENERAL MEDICINE,"69,470",57876,1,"5,000,000",1752,823(1),1590(1),1590(1),-,-,784(1),1464(1),1788(1),-,-,740(1),839(1),996(1),-
AIQ,GEN,Maharashtra,"Govt Med Coll, Nagpur",GENERAL MEDICINE,"157,100",93559,1,5000000,1866,515(7),831(7),983(7),-,-,522(6),537(6),861(6),-,-,538(7),997(7),997(7),-
AIQ,OBC,Kerala,"Govt of Med Sci, Pariyaram",DERMATOLOGY,"69,470",57876,1,"5,000,000",1752,1237(1),1734(1),2651(1),-,-,-,-,-,-,-,1003(1),1003(1),1003(1),-
AIQ,EWS,Uttar Pradesh,"JNMC (AMU), Aligarh",GENERAL MEDICINE,"54,700","114,975",0,0,1269,509(1),1394(1),1757(1),-,-,972(1),1154(1),1976(1),-,-,1012(1),1012(1),1012(1),-
AIQ,GEN,Chhattisgarh,"Pt JNM Med Coll, Raipur",RADIO DIAGNOSIS,"20,000",67500,2,"5,000,000",1246,1196(2),1640(2),1418(2),-,-,931(2),1093(2),1317(2),-,-,1013(3),1013(3),1013(3),-
AIQ,GEN,Tamil Nadu,"Madurai Med Coll, Madurai",RADIO DIAGNOSIS,"50,000","54,025",2,"4,000,000",3518,285(1),285(1),285(1),-,-,369(2),369(2),369(2),-,-,606(2),1014(2),1014(2),-
