Round,AI Rank,State,Institute,Course,Quota,Category,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,
1,4248,Gujarat,"BJMC, Ahmedabad",PAEDIATRICS,AIQ,OBC,"?30,000","? 100,800",1,"?40,00,000",1557,
1,4249,Maharashtra,"Aditya Birla Mem Hosp, Pune",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 86,629",0,? 0,500,
1,4250,Maharashtra,"Hiranandani Hosp, Mumbai",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","?80,000",0,? 0,244,
1,4251,Haryana,"BPS Med Coll, Sonepat",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 104,346",0,?0,550,
1,4252,Karnataka,"SparshHosp,RajarajeshwariNgr,BLR",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","?52,000",0,? 0,400,
1,4253,Maharashtra,"Apollo Hospital, Navi Mumbai",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 89,000",0,? 0,473,
1,4257,Maharashtra,"Topiwala, Mumbai",OBG,AIQ,OBC,"?1,57,100","? 93,559",1,"? 5,000,000",1300,
1,4258,Gujarat,"BJMC, Ahmedabad",ORTHOPAEDICS,AIQ,OBC,"?30,000","? 100,800",1,"?40,00,000",1557,
1,4259,West Bengal,"RG Kar Med Coll, Kolkata",OBG,AIQ,GEN,"?12,000","? 61,634",3,"?30,00,000",1663,
1,4260,Maharashtra,"BJMC, Pune",PAEDIATRICS,AIQ,OBC,"?1,57,100","? 93,559",1,"? 5,000,000",1296,
1,4261,Kerala,"Medical College, Trivandrum",GENERAL SURGERY,AIQ,OBC,"?69,470","? 57,876",1,"?50,00,000",2126,
1,4263,Himachal Pradesh,"IGMC, Shimla",RADIO DIAGNOSIS,AIQ,SC,"?24,000","?40,000",2,"?40,00,000",1031,
1,4264,Telangana,"Kakatiya Med Coll, Warangal",PAEDIATRICS,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",1150,
1,4265,Telangana,"Osmania Med Coll, Hyderabad",OPHTHALMOLOGY,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",4800,
1,4266,Tamil Nadu,"Sri RamakrishnaHosp,Coimbatore",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 48,000",0,? 0,1009,
1,4267,Delhi,"Lady Hardinge, Delhi",PSYCHIATRY,DU,GEN,"?16,200","?1,26,927",1,"? 2,000,000",877,
1,4268,Uttar Pradesh,"JNMC (AMU), Aligarh",PAEDIATRICS,AIQ,OBC,"?54,700","?1,14,975",0,? 0,1269,
1,4269,Gujarat,"Govt Med Coll, Surat",OBG,AIQ,GEN,"?30,000","? 100,800",1,"?40,00,000",1150,
1,4270,Telangana,"Krishna IMS, Secunderabad",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","?67,032",0,? 0,675,
1,4271,Madhya Pradesh,"Gandhi Med Coll, Bhopal",PAEDIATRICS,AIQ,GEN,"?1,01,500","? 75,444",1,"?10,00,000",1135,
1,4273,Madhya Pradesh,"MGM Med Coll, Indore",GENERAL SURGERY,AIQ,GEN,"?1,01,500","? 75,444",1,"?10,00,000",1300,
1,4275,Uttar Pradesh,"GSVM Med Coll, Kanpur",GENERAL SURGERY,AIQ,GEN,"?24,000","?1,10,646",2,"?40,00,000",2083,
1,4277,Rajasthan,"SMS, Jaipur",GENERAL SURGERY,AIQ,OBC,"?14,093","?87,216",2,"? 10,000,000",5702,
1,4279,Maharashtra,"GovtMedColl,ChhatrapatiSambhajiNgr",ORTHOPAEDICS,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",1177,
1,4280,Jharkhand,"Rajendra IMS, Ranchi",OBG,AIQ,GEN,"? 1,550","?1,00,770",3,"?30,00,000",1754,
1,4281,Maharashtra,"SL Raheja Hosp, Mahi, Mumbai",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 95,000",0,? 0,170,
1,4282,Maharashtra,"Grant Med Coll, Mumbai",TBRD,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",2844,
1,4283,Uttar Pradesh,"JNMC (AMU), Aligarh",OBG,AIQ,GEN,"?54,700","?1,14,975",0,? 0,1269,
1,4284,Tamil Nadu,"ApolloSpecHosp,Ayanambakkam,CHN",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 48,000",0,? 0,300,
1,4285,West Bengal,Calcutta National Med Coll,GENERAL MEDICINE,AIQ,SC,"?12,000","? 61,634",3,"?30,00,000",1470,
1,4286,Karnataka,"Mysore Med Coll, Mysore",ORTHOPAEDICS,AIQ,GEN,"?1,23,400","? 56,250",1,"?50,00,000",1050,
1,4287,Telangana,"Gandhi Med Coll, Secunderabad",RADIO DIAGNOSIS,AIQ,SC,"?15,000","? 67,032",1,"? 2,000,000",1200,
1,4288,Gujarat,"HCG Hosp,Ellisbridge,Ahmedabad",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 84,000",0,? 0,151,
1,4289,Maharashtra,"Indira Gandhi MedColl, Nagpur",OBG,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",822,
1,4290,Tamil Nadu,"ApolloSpecHosp,Ayanambakkam,CHN",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 48,000",0,? 0,300,
1,4291,Gujarat,"Govt Med Coll, Surat",PSYCHIATRY,AIQ,GEN,"?30,000","? 100,800",1,"?40,00,000",1150,
1,4292,Chhattisgarh,"CIMS, Bilaspur",PAEDIATRICS,AIQ,GEN,"?20,000","? 67,500",2,"?50,00,000",550,
1,4293,Maharashtra,"Jupiter Lifeline Hosp, Pune",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"? 125,000","? 86,000",0,? 0,350,
1,4295,Delhi,"Sanjay Gandhi Mem Hosp, Delhi",DNBGENERAL MEDICINE,DNB Post MBBS,EWS,"? 125,000","? 126,927",1,"?20,00,000",300,
1,4296,Delhi,"VMMC, Delhi",GENERAL SURGERY,AIQ,ST,"?15,000","?1,20,965",1,"? 2,000,000",1550,
1,4297,Madhya Pradesh,"MGM Med Coll, Indore",OBG,AIQ,GEN,"?1,01,500","? 75,444",1,"?10,00,000",1300,
1,4298,Uttar Pradesh,"GSVM Med Coll, Kanpur",GENERAL SURGERY,AIQ,GEN,"?24,000","?1,10,646",2,"?40,00,000",2083,
1,4299,Uttar Pradesh,"GSVM Med Coll, Kanpur",PAEDIATRICS,AIQ,GEN,"?24,000","?1,10,646",2,"?40,00,000",2083,
1,4302,Andhra Pradesh,"ACSR Medical College, Nellore",GENERAL SURGERY,AIQ,GEN,"?30,000","? 60,823",0,?0,355,
1,4303,Maharashtra,"Tata Memorial, Mumbai",RADIATION ONCOLOGY,AIQ,GEN,"?1,05,500","? 105,840",1,"?25,00,000",614,
1,4304,Maharashtra,"MPGIMER, Nashik",PAEDIATRICS,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",560,
1,4305,Delhi,"Lady Hardinge, Delhi",PAEDIATRICS,DU,EWS,"?16,200","?1,26,927",1,"? 2,000,000",877,
1,4306,West Bengal,"RN Tagore (Cardiac), Kolkata",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 61,634",0,? 0,681,
1,4308,Telangana,"NIMS, Hyderabad",ORTHOPAEDICS,AIQ,GEN,"?72,000","? 116,844",1,"? 2,000,000",1498,
1,4309,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",GENERAL MEDICINE,AIQ,SC,"?1,57,100","? 93,559",1,"? 5,000,000",1462,
1,4310,Kerala,"MVR Cancer Centre, Kozhikode",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 55,120",0,? 0,250,
1,4312,Uttar Pradesh,"Dr RML IMS, Lucknow",GENERAL SURGERY,AIQ,OBC,"?35,000","? 126,726",2,"?40,00,000",1368,
1,4313,Kerala,"Medical College, Trivandrum",TBRD,AIQ,OBC,"?69,470","? 57,876",1,"?50,00,000",2126,
1,4314,Rajasthan,"SNMC, Jodhpur",GENERAL SURGERY,AIQ,GEN,"?14,093","?87,216",2,"? 10,000,000",3101,
1,4316,Kerala,"Little Flower Hosp, Angamaly",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 55,120",0,? 0,690,
1,4317,Telangana,"Kamineni Hospital, King Koti",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","?67,032",0,? 0,150,
1,4318,Karnataka,"St Philomena's Hosp,Bangalore",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 56,250",0,? 0,371,
1,4320,Maharashtra,"BJMC, Pune",PAEDIATRICS,AIQ,EWS,"?1,57,100","? 93,559",1,"? 5,000,000",1296,
1,4322,Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",PAEDIATRICS,AIQ,GEN,"?1,01,500","? 75,444",1,"?10,00,000",1150,
1,4323,Punjab,"Govt Med Coll, Amritsar",OBG,AIQ,GEN,"?1,25,000","?76,000",2,"?20,00,000",951,
1,4324,Haryana,"Pt BD Sharma, Rohtak",GENERAL MEDICINE,AIQ,SC,"?1,25,000","?1,04,346",0,?0,2080,
1,4325,Tamil Nadu,"Madras Med Coll, Chennai",GENERAL SURGERY,AIQ,OBC,"?50,000","?54,025",2,"?40,00,000",7285,
1,4327,Maharashtra,"Rajarshee CSM Govt MC,Kolhapur",OBG,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",665,
1,4328,Kerala,"Medical College, Trivandrum",OBG,AIQ,GEN,"?69,470","? 57,876",1,"?50,00,000",2126,
1,4330,Odisha,"SCB, Cuttack",GENERAL SURGERY,AIQ,GEN,"?35,000","? 73,042",2,"?55,09,464",2106,
1,4331,Jharkhand,"Tata Main Hospital, Jamshedpur",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 52,000",0,? 0,983,
1,4332,Maharashtra,"MGM NewBombay Hosp,Navi Mumbai",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 89,698",0,? 0,400,
1,4333,Uttar Pradesh,"SN Med Coll, Agra",OBG,AIQ,GEN,"?24,000","?1,10,646",2,"?40,00,000",976,
1,4334,Kerala,"Medical Trust Hospital, Kochi",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 57,876",0,? 0,575,
1,4335,Tamil Nadu,Govt Thoothukudi Med Coll,PAEDIATRICS,AIQ,OBC,"?50,000","?54,025",2,"?40,00,000",1212,
1,4336,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DMRD,AIQ,EWS,"?1,57,100","? 93,559",1,"? 5,000,000",1462,
1,4337,Assam,"Assam Med Coll, Dibrugarh",DERMATOLOGY,AIQ,OBC,"?27,300","?55,200",2,"?20,00,000",1365,
1,4338,Delhi,"VMMC, Delhi",PSYCHIATRY,AIQ,OBC,"?15,000","?1,20,965",1,"? 2,000,000",1550,
1,4340,Maharashtra,"DrHedgewarRugnalaya,Aurangabad",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","?81,000",0,? 0,500,
1,4341,Maharashtra,"Rajiv Gandhi MedColl,Thane,MUM",DNBGENERAL MEDICINE,DNB Post MBBS,OBC,"? 125,000","?93,359",1,"? 5,000,000",500,
1,4342,Assam,"Assam Med Coll, Dibrugarh",GENERAL MEDICINE,AIQ,OBC,"?27,300","?55,200",2,"?20,00,000",1365,
1,4343,Gujarat,"Govt Med Coll, Surat",ORTHOPAEDICS,AIQ,GEN,"?30,000","? 100,800",1,"?40,00,000",1150,
1,4346,Uttar Pradesh,"JNMC (AMU), Aligarh",OBG,AIQ,GEN,"?54,700","?1,14,975",0,? 0,1269,
1,4348,Maharashtra,"Seth GS, Mumbai",ORTHOPAEDICS,AIQ,SC,"?1,57,100","? 93,559",1,"? 5,000,000",2250,
1,4350,Tamil Nadu,"Madras Med Coll, Chennai",GENERAL SURGERY,AIQ,OBC,"?50,000","?54,025",2,"?40,00,000",7285,
1,4351,Karnataka,"Raichur IMS, Raichur",PAEDIATRICS,AIQ,GEN,"?1,23,400","? 56,250",1,"?50,00,000",500,
1,4352,Tamil Nadu,"ESI PGIMSR, KK Nagar, Chennai",GENERAL SURGERY,AIQ,GEN,"?2,50,000","?1,15,506",2,"?10,00,000",470,
1,4353,Gujarat,"MP Shah, Jamnagar",RADIO DIAGNOSIS,AIQ,SC,"?30,000","? 100,800",1,"?40,00,000",1250,
1,4355,Maharashtra,"KB Bhabha MunicGenHosp, Mumbai",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"? 125,000","? 80,757",0,?0,436,
1,4356,Rajasthan,"RNT, Udaipur",OBG,AIQ,GEN,"?14,093","?87,216",2,"? 15,000,000",2206,
1,4357,Delhi,"Max SS Hosp, Patparganj,Delhi",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 60,000",0,? 0,402,
1,4358,Odisha,"SCB, Cuttack",GENERAL SURGERY,AIQ,GEN,"?35,000","? 73,042",2,"?55,09,464",2106,
1,4359,Delhi,"Lady Hardinge, Delhi",OBG,AIQ,SC,"?16,200","?1,26,927",1,"? 2,000,000",877,
1,4360,Haryana,"BPS Med Coll, Sonepat",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 104,346",0,?0,550,
1,4361,Haryana,"Metro Heart Inst, Faridabad",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 90,208",0,? 0,400,
1,4362,West Bengal,Burdwan Medical College,PAEDIATRICS,AIQ,GEN,"?12,000","? 61,634",3,"?30,00,000",1099,
1,4363,Maharashtra,"GovtMedColl,ChhatrapatiSambhajiNgr",PAEDIATRICS,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",1177,
1,4364,Himachal Pradesh,"IGMC, Shimla",OBG,AIQ,GEN,"?24,000","?40,000",2,"?40,00,000",1031,
1,4365,Tamil Nadu,"Kanyakumari Med Coll, Asaripallam",PAEDIATRICS,AIQ,GEN,"?50,000","?54,025",2,"?40,00,000",840,
1,4366,Tamil Nadu,Thanjavur Med Coll,TBRD,AIQ,OBC,"?50,000","?54,025",2,"?40,00,000",1466,
1,4367,Punjab,"Fortis Hospital, Mohali",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","?76,000",0,? 0,350,
1,4369,Karnataka,"Sankara Eye Hosp, Bangalore",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,"? 125,000","?56,250",0,? 0,225,
1,4370,Maharashtra,"Saideep Healthcare, Ahmednagar",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","?64,000",0,? 0,260,
1,4371,Maharashtra,"Sahyadri SS Hosp, Karve Road",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 89,000",0,? 0,225,
1,4374,Tamil Nadu,"Cancer Institute, Adyar,Chennai",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 47,000",0,? 0,545,
1,4376,Maharashtra,"Topiwala, Mumbai",PAEDIATRICS,AIQ,EWS,"?1,57,100","? 93,559",1,"? 5,000,000",1300,
1,4377,Rajasthan,"SMS, Jaipur",PAEDIATRICS,AIQ,OBC,"?14,093","?87,216",2,"? 10,000,000",5702,
1,4378,Karnataka,"ESI, Bangalore",OBG,AIQ,GEN,"?2,50,000","?1,14,016",2,"?10,00,000",530,
1,4380,Tamil Nadu,"Kovai MedicalCentre,Coimbatore",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"? 125,000","? 48,000",0,? 0,1650,
1,4381,Maharashtra,"MGM NewBombay Hosp,Navi Mumbai",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 89,698",0,? 0,400,
1,4383,West Bengal,"Coll of Med & JNM Hosp, Nadia",DNBDERMATOLOGY,DNB Post MBBS,GEN,"? 125,000","? 61,635",0,? 0,550,
1,4384,Madhya Pradesh,"Bombay Hospital, Indore",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 75,444",0,? 0,350,
1,4385,Kerala,"Caritas Hospital, Kottayam",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 57,876",0,? 0,660,
1,4386,Maharashtra,"GovtMedColl,ChhatrapatiSambhajiNgr",GENERAL SURGERY,AIQ,EWS,"?1,57,100","? 93,559",1,"? 5,000,000",1177,
1,4387,Delhi,"Maharaja Agrasen Hosp, Delhi",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 63,000",0,? 0,400,
1,4389,Karnataka,"Bangalore Med Coll, Bangalore",OPHTHALMOLOGY,AIQ,GEN,"?1,23,400","? 56,250",1,"?50,00,000",1993,
1,4390,Maharashtra,"Topiwala, Mumbai",RADIO DIAGNOSIS,AIQ,SC,"?1,57,100","? 93,559",1,"? 5,000,000",1300,
1,4393,Gujarat,"Govt Med Coll, Surat",OBG,AIQ,GEN,"?30,000","? 100,800",1,"?40,00,000",1150,
1,4395,Karnataka,"Mandya IMS, Mandya",GENERAL SURGERY,AIQ,GEN,"?1,23,400","? 56,250",1,"?50,00,000",910,
1,4396,Maharashtra,"Max Super Spec Hosp, Nagpur",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 76,429",0,? 0,200,
1,4397,Tamil Nadu,"Cancer Institute, Adyar,Chennai",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 47,000",0,? 0,545,
1,4398,Gujarat,"PDU Med Coll, Rajkot",PAEDIATRICS,AIQ,GEN,"?30,000","? 100,800",1,"?40,00,000",750,
1,4400,Delhi,"MAMC, Delhi",ORTHOPAEDICS,DU,GEN,"?16,200","?1,32,336",1,"? 2,000,000",2800,
1,4401,Kerala,"KIMS, Trivandrum",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 57,876",0,? 0,650,
1,4402,Odisha,"Ispat Gen Hospital, Rourkela",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 70,686",0,? 0,600,
1,4403,Karnataka,"Kasturba Med Coll, Mangalore",DERMATOLOGY,MNG,GEN,"?28,70,000","? 56,250",0,? 0,1290,
1,4404,Karnataka,"ESI, Bangalore",GENERAL SURGERY,AIQ,GEN,"?2,50,000","?1,14,016",2,"?10,00,000",530,
1,4405,Assam,"Health City Hospital, Guwahati",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 52,000",0,? 0,200,
1,4406,Maharashtra,"Rajarshee CSM Govt MC,Kolhapur",PAEDIATRICS,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",665,
1,4408,Maharashtra,"MGM NewBombay Hosp,Navi Mumbai",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 89,698",0,? 0,400,
1,4410,Karnataka,"Shimoga IMS, Shimoga",OBG,AIQ,GEN,"?1,23,400","? 56,250",1,"?50,00,000",950,
1,4413,Rajasthan,"SNMC, Jodhpur",OBG,AIQ,GEN,"?14,093","?87,216",2,"? 15,000,000",3101,
1,4415,Uttar Pradesh,"LLRM Med Coll, Meerut",GENERAL SURGERY,AIQ,GEN,"?24,000","?1,10,646",2,"?40,00,000",1090,
1,4417,West Bengal,"IPGMER, Kolkata",GENERAL MEDICINE,AIQ,SC,"?12,000","? 61,634",3,"?30,00,000",2300,
1,4418,Maharashtra,"Pimpri Chinchwad, Pimpri",ORTHOPAEDICS,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",750,
1,4419,Karnataka,"Gulbarga IMS, Gulbarga",PAEDIATRICS,AIQ,GEN,"?1,23,400","? 56,250",1,"?50,00,000",873,
1,4420,Telangana,"NIMS, Hyderabad",EMERGENCY MEDICINE,AIQ,EWS,"?72,000","? 116,844",1,"? 2,000,000",1498,
1,4421,Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",PAEDIATRICS,AIQ,GEN,"?1,01,500","? 75,444",1,"?10,00,000",1150,
1,4422,Delhi,"Lady Hardinge, Delhi",OBG,DU,GEN,"?16,200","?1,26,927",1,"? 2,000,000",877,
1,4424,Delhi,"Holy Family Hospital, Delhi",DNBPAEDIATRICS,DNB Post MBBS,GEN,"? 125,000","? 82,150",0,? 0,345,
1,4425,Punjab,"Govt Med Coll, Patiala",ORTHOPAEDICS,AIQ,GEN,"?1,25,000","?76,000",2,"?20,00,000",1130,
1,4426,Karnataka,"SparshHosp,RajarajeshwariNgr,BLR",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","?52,000",0,? 0,400,
1,4427,Karnataka,"Kasturba Med Coll, Manipal",GENERAL MEDICINE,MNG,GEN,"?27,92,000","? 56,250",0,? 0,2032,
1,4428,Andhra Pradesh,"Guntur Med Coll, Guntur",GENERAL MEDICINE,AIQ,SC,"?30,000","? 60,823",0,?0,1170,
1,4429,Odisha,"Apollo Hospital, Bhubaneswar",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 66,916",0,? 0,350,
1,4431,Gujarat,"Govt Med Coll, Bhavnagar",PAEDIATRICS,AIQ,GEN,"?30,000","? 100,800",1,"?40,00,000",720,
1,4432,Telangana,"Kakatiya Med Coll, Warangal",PAEDIATRICS,AIQ,OBC,"?15,000","? 67,032",1,"? 2,000,000",1150,
1,4433,Karnataka,"Shimoga IMS, Shimoga",GENERAL SURGERY,AIQ,GEN,"?1,23,400","? 56,250",1,"?50,00,000",950,
1,4434,Tamil Nadu,Coimbatore Med Coll,OBG,AIQ,GEN,"?50,000","?54,025",2,"?40,00,000",1182,
1,4435,Delhi,"Dr Baba Saheb Ambedkar, Delhi",DNBOBG,DNB Post MBBS,GEN,"? 125,000","? 126,927",1,"?20,00,000",500,
1,4436,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",DERMATOLOGY,AIQ,OBC,"?11,000","? 80,000",0,?0,1200,
1,4437,Madhya Pradesh,"Gajra Raja Med Coll, Gwalior",OBG,AIQ,GEN,"?1,01,500","? 75,444",1,"?10,00,000",1100,
1,4439,Karnataka,"Kasturba Med Coll, Mangalore",DERMATOLOGY,MNG,GEN,"?28,70,000","? 56,250",0,? 0,1290,
1,4440,Uttarakhand,"VCSG MedCollHosp,PauriGarhwal",DNBDERMATOLOGY,DNB Post MBBS,GEN,"? 125,000","? 76,600",2,"? 25,000,000",774,
1,4441,Gujarat,"Govt Med Coll, Surat",GENERAL SURGERY,AIQ,EWS,"?30,000","? 100,800",1,"?40,00,000",1150,
1,4442,Kerala,"Medical College, Trivandrum",GENERAL SURGERY,AIQ,OBC,"?69,470","? 57,876",1,"?50,00,000",2126,
1,4444,Delhi,"National Inst of TBRD,Delhi",DNBTBRD,DNB Post MBBS,GEN,"? 125,000","? 126,927",0,?0,470,
1,4445,Tamil Nadu,"Dr Kamakshi Mem, Chennai",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 48,000",0,? 0,300,
1,4447,Telangana,"Omega Hosp,Gachibowli,Telangana",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","?67,032",0,? 0,200,
1,4448,Uttar Pradesh,"GSVM Med Coll, Kanpur",OBG,AIQ,GEN,"?24,000","?1,10,646",2,"?40,00,000",2083,
1,4449,Rajasthan,"SNMC, Jodhpur",GENERAL SURGERY,AIQ,GEN,"?14,093","?87,216",2,"? 10,000,000",3101,
1,4450,Maharashtra,"SethVCGandhi Mun Gen Hos,Mumbai",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 80,757",0,?0,596,
1,4451,Gujarat,"GMERS MedColl Hosp,Patan",DMRD(NBEMS),NBE Diploma,GEN,"? 125,000","? 75,600",0,? 0,723,
1,4453,Maharashtra,"Grant Med Coll, Mumbai",OPHTHALMOLOGY,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",2844,
1,4454,Telangana,"Care Hospital, Banjara Hills",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","?67,032",0,? 0,444,
1,4455,Gujarat,"BJMC, Ahmedabad",ORTHOPAEDICS,AIQ,OBC,"?30,000","? 100,800",1,"?40,00,000",1557,
1,4456,Uttar Pradesh,"KGMU, Lucknow",PAEDIATRICS,AIQ,OBC,"?54,700","? 126,725",2,"?40,00,000",4500,
1,4458,Delhi,"Lady Hardinge, Delhi",PAEDIATRICS,DU,OBC,"?16,200","?1,26,927",1,"? 2,000,000",877,
1,4459,Kerala,"Caritas Hospital, Kottayam",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 57,876",0,? 0,660,
1,4461,Karnataka,"Gulbarga IMS, Gulbarga",PAEDIATRICS,AIQ,GEN,"?1,23,400","? 56,250",1,"?50,00,000",873,
1,4462,Andhra Pradesh,"Medicover Hosp MVP, ViZAG",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 60,823",0,? 0,500,
1,4463,West Bengal,"Govt. Med College, Kolkata",DERMATOLOGY,AIQ,EWS,"?12,000","? 61,634",3,"?30,00,000",2668,
1,4464,Maharashtra,"Pimpri Chinchwad, Pimpri",OBG,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",750,
1,4465,Uttar Pradesh,"JNMC (AMU), Aligarh",PAEDIATRICS,AMU,GEN,"?54,700","?1,14,975",0,? 0,1269,
1,4466,Tamil Nadu,"Stanley Med Coll, Chennai",ENT,AIQ,OBC,"?50,000","?54,025",2,"?40,00,000",1661,
1,4467,Maharashtra,"Deenanath Mangeshkar, Pune",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,"? 125,000","? 89,698",0,? 0,876,
1,4468,Tamil Nadu,"Dr Rela Inst, Chrompet,Chennai",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 50,000",0,? 0,450,
1,4469,Assam,"Apollo Excelcare Hosp, Guwahati",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","?56,500",0,? 0,178,
1,4473,Tamil Nadu,"Christian F Hosp, Oddanchatram",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 48,000",0,? 0,299,
1,4475,Maharashtra,"BVDU, Pune",DERMATOLOGY,MNG,GEN,"?44,56,850","? 86,000",1,"? 1,200,000",856,
1,4476,Maharashtra,"Tata Memorial, Mumbai",RADIATION ONCOLOGY,AIQ,GEN,"?1,05,500","? 105,840",1,"?25,00,000",614,
1,4477,Delhi,"Dr Baba Saheb Ambedkar, Delhi",DNBPAEDIATRICS,DNB Post MBBS,GEN,"? 125,000","? 126,927",1,"?20,00,000",500,
1,4478,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",PAEDIATRICS,AIQ,EWS,"?30,000","? 60,823",0,?0,1450,
1,4479,Maharashtra,"Tata Memorial, Mumbai",RADIATION ONCOLOGY,AIQ,GEN,"?1,05,500","? 105,840",1,"?25,00,000",614,
1,4481,Telangana,"Kakatiya Med Coll, Warangal",PAEDIATRICS,AIQ,OBC,"?15,000","? 67,032",1,"? 2,000,000",1150,
1,4484,Maharashtra,"Grant Med Coll, Mumbai",PAEDIATRICS,AIQ,OBC,"?1,57,100","? 93,559",1,"? 5,000,000",2844,
1,4485,Telangana,"Osmania Med Coll, Hyderabad",OBG,AIQ,OBC,"?15,000","? 67,032",1,"? 2,000,000",4800,
1,4486,Karnataka,"VIMS, Bellary",PAEDIATRICS,AIQ,OBC,"?1,23,400","? 56,250",1,"?50,00,000",1295,
1,4490,Maharashtra,"SahyadriSuperSpecHosp, Pune, MH",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 89,000",0,? 0,301,
